Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo,pred_Pelo,pred_Elo
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,37,Eliska Vaclavikova,Czechia,2193,2026,24,1999-02-10T00:00:00.000000,26.858316221765914,123,0,,,1239.8855013435752,1228.3822908731413
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,38,Synne Owren,Norway,2546,2026,24,2001-05-01T00:00:00.000000,24.637919233401778,28,0,,,1284.6205616176112,1271.4018651960762
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,39,Daria Gembicka,Poland,2233,2026,24,2001-09-07T00:00:00.000000,24.28473648186174,138,0,,,1261.579878841013,1249.2497216810145
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,40,Rebecca Sandnäs,Finland,2788,2026,24,2004-04-18T00:00:00.000000,21.672826830937712,36,0,,,1299.060793708368,1285.2830715236655
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,41,Wilma Anhaus,Austria,2927,2026,24,2004-08-12T00:00:00.000000,21.35523613963039,50,0,,,1289.4338001698777,1276.0288202546376
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,42,Anna Nedza-Kubiniec,Poland,2582,2026,24,2003-07-04T00:00:00.000000,22.46406570841889,112,0,,,1282.2804837928973,1269.1523061434611
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,43,Emily Dickson,Canada,1634,2026,24,1997-05-23T00:00:00.000000,28.577686516084874,138,0,,,1276.2081839086825,1263.3146797289837
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,44,Iva Moric,Croatia,2895,2026,24,2004-08-01T00:00:00.000000,21.385352498288842,12,0,,,1300.0,1286.1859178714851
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,45,Nadiia Bielkina,Ukraine,1291,2026,24,1990-09-30T00:00:00.000000,35.22245037645448,220,0,,,1249.982406335985,1238.0958908608704
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,46,Sandra Bulina,Latvia,2473,2026,24,2001-04-20T00:00:00.000000,24.66803559206023,116,0,,,1274.2811448078971,1261.4620328551957
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,47,Susanna Meinen,Switzerland,1310,2026,24,1992-05-19T00:00:00.000000,33.58795345653662,248,0,,,1247.0087721293758,1235.2354573134412
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,48,Julia Machyniakova,Slovakia,2420,2026,24,2000-06-18T00:00:00.000000,25.505817932922657,115,0,,,1274.4509241625592,1261.6252597866123
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,49,Kamila Cichon,Poland,1593,2026,24,1997-07-29T00:00:00.000000,28.39425051334702,163,0,,,1214.0472499659993,1203.5083285485362
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,50,Konstantina Charalampidou,Greece,2625,2026,24,2002-07-13T00:00:00.000000,23.43874058863792,68,0,,,1300.0,1286.1859178714851
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,51,Sanita Bulina,Latvia,2459,2026,24,2001-04-20T00:00:00.000000,24.66803559206023,143,0,,,1296.200875733882,1282.5338836272538
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,52,Katerina Pavlu,Czechia,2715,2026,24,2003-08-11T00:00:00.000000,22.360027378507873,81,0,,,1286.2973097546155,1273.0137320916792
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,53,Anja Fischer,Switzerland,1818,2026,24,1999-02-26T00:00:00.000000,26.8145106091718,42,0,,,1275.7043751643307,1262.8303244881147
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,54,Rieke de Maeyer,Belgium,2161,2026,24,1984-11-11T00:00:00.000000,41.106091718001366,87,0,,,1280.1903971795687,1267.1430329809882
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,55,Sara Pacerova,Slovakia,2713,2026,24,1981-01-26T00:00:00.000000,44.898015058179325,81,0,,,1283.3219770134415,1270.153517078156
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,56,Hanna-Brita Kaasik,Estonia,2955,2026,24,1999-07-22T00:00:00.000000,26.414784394250514,58,0,,,1277.4328332143857,1264.4920299138048
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,57,Aisha Rakisheva,Kazakhstan,3248,2026,24,1959-02-12T00:00:00.000000,66.85284052019165,32,0,,,1300.0,1286.1859178714851
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,58,Lara Berwert,Switzerland,2694,2026,24,2003-02-27T00:00:00.000000,22.811772758384667,43,0,,,1293.5515416045819,1279.9871335540702
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,59,Laura Kinybayeva,Kazakhstan,3365,2026,24,2001-02-14T00:00:00.000000,24.84599589322382,9,0,,,1300.0,1286.1859178714851
2025-12-20,Lenzerheide,Switzerland,L,12.5,Mass Start,1,IBU Cup,60,Sofia Joronen,Finland,2480,2026,24,1998-03-02T00:00:00.000000,27.802874743326488,50,0,,,1276.3420305039017,1263.4433576335161
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,1,Maren Kirkeeide,Norway,2898,2026,27,2003-03-01T00:00:00.000000,22.809034907597535,103,0,1298.3661571694254,1331.0445903644243,1300.0,1331.0445903644243
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,2,Lou Jeanmonnot,France,1769,2026,27,1998-10-28T00:00:00.000000,27.148528405201915,231,0,1406.599503830423,1427.730136298067,1300.0,1427.730136298067
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,3,Justine Braisaz-Bouchet,France,1217,2026,27,1996-07-04T00:00:00.000000,29.464750171115675,319,0,1378.9523277292005,1400.348114680899,1300.0,1400.348114680899
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,4,Camille Bened,France,2166,2026,27,1984-11-11T00:00:00.000000,41.1088295687885,182,0,1304.1595155081986,1330.0449356847437,1300.0,1330.0449356847437
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,5,Amy Baserga,Switzerland,2261,2026,27,2000-09-29T00:00:00.000000,25.22655715263518,160,0,1293.9451267667882,1318.6366376342362,1300.0,1318.6366376342362
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,6,Franziska Preuß,Germany,926,2026,27,1994-03-11T00:00:00.000000,31.78097193702943,310,0,1449.0899950313685,1458.3842573734905,1300.0,1458.3842573734905
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,7,Vanessa Voigt,Germany,2165,2026,27,1997-10-07T00:00:00.000000,28.205338809034906,191,0,1355.9401904961,1370.9673926260039,1300.0,1370.9673926260039
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,8,Karoline Offigstad Knotten,Norway,1275,2026,27,1995-01-06T00:00:00.000000,30.95687885010267,251,0,1304.8044356656942,1322.256845448747,1300.0,1322.256845448747
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,9,Ella Halvarsson,Sweden,2456,2026,27,1999-10-22T00:00:00.000000,26.16563997262149,125,0,1266.394041686817,1285.111969782891,1300.0,1285.111969782891
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,10,Anna Weidel,Germany,1337,2026,27,1996-05-26T00:00:00.000000,29.571526351813826,171,0,1306.302437207679,1319.4345078477345,1300.0,1319.4345078477345
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,11,Rebecca Passler,Italy,2533,2026,27,2001-08-31T00:00:00.000000,24.306639288158795,142,0,1298.6814251372746,1310.3919093927807,1300.0,1310.3919093927807
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,12,Marthe Kråkstad Johansen,Norway,1802,2026,27,1999-01-05T00:00:00.000000,26.9596167008898,145,0,1283.8619752326997,1294.7797109020769,1300.0,1294.7797109020769
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,13,Deedra Irwin,USA,2437,2026,27,1992-05-27T00:00:00.000000,33.568788501026695,181,0,1268.980549268004,1279.0989335349195,1300.0,1279.0989335349195
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,14,Hanna Öberg,Sweden,1384,2026,27,1995-11-02T00:00:00.000000,30.135523613963038,296,0,1394.283096247764,1391.327917761609,1300.0,1391.327917761609
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,15,Oceane Michelon,France,2736,2026,27,2002-03-04T00:00:00.000000,23.800136892539356,101,0,1343.808637821048,1343.1523204273767,1300.0,1343.1523204273767
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,16,Tereza Vobornikova,Czechia,2442,2026,27,2000-05-31T00:00:00.000000,25.557837097878163,191,0,1296.501464609636,1297.933865069088,1300.0,1297.933865069088
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,17,Regina Ermits,Estonia,1314,2026,27,1996-01-31T00:00:00.000000,29.88911704312115,255,0,1284.9005464737415,1285.257341679945,1300.0,1285.257341679945
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,18,Polona Klemencic,Slovenia,1606,2026,27,1997-04-16T00:00:00.000000,28.68172484599589,217,0,1286.8283687651656,1284.9223486391727,1300.0,1284.9223486391727
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,19,Elvira Öberg,Sweden,2266,2026,27,1999-02-26T00:00:00.000000,26.817248459958932,215,0,1379.101676310454,1366.9802714828124,1300.0,1366.9802714828124
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,20,Anna Magnusson,Sweden,1305,2026,27,1995-03-31T00:00:00.000000,30.72689938398357,274,0,1300.4017896246673,1293.1144804758744,1300.0,1293.1144804758744
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,21,Julia Simon,France,1300,2026,27,1996-10-09T00:00:00.000000,29.199178644763858,301,0,1408.1836479442313,1389.3950079635824,1300.0,1389.3950079635824
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,22,Paulina Batovska Fialkova,Slovakia,947,2026,27,1992-10-25T00:00:00.000000,33.15537303216975,335,0,1323.6012338533453,1310.0744731483564,1300.0,1310.0744731483564
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,23,Jeanne Richard,France,2680,2026,27,2002-04-13T00:00:00.000000,23.690622861054074,100,0,1342.0974494781615,1324.8401051720732,1300.0,1324.8401051720732
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,24,Suvi Minkkinen,Finland,1233,2026,27,1994-12-08T00:00:00.000000,31.0362765229295,259,0,1278.910109009053,1265.1319982958937,1300.0,1265.1319982958937
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,25,Anna Andexer,Austria,2690,2026,27,2003-01-26T00:00:00.000000,22.902121834360027,102,0,1299.18143960323,1281.5316216241263,1300.0,1281.5316216241263
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,26,Lucie Charvatova,Czechia,1083,2026,27,1962-01-22T00:00:00.000000,63.912388774811774,282,0,1224.0273204259754,1210.7190418531816,1300.0,1210.7190418531816
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,27,Dorothea Wierer,Italy,54,2026,27,1990-04-03T00:00:00.000000,35.71800136892539,492,0,1359.0241182048808,1331.9002566533188,1300.0,1331.9002566533188
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,28,Maya Cloetens,Belgium,2588,2026,27,2002-01-08T00:00:00.000000,23.95071868583162,103,0,1283.074620336148,1260.5569217787468,1300.0,1260.5569217787468
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,29,Lisa Theresa Hauser,Austria,1006,2026,27,1988-01-27T00:00:00.000000,37.90006844626968,401,0,1382.4321600493038,1349.0829405011727,1300.0,1349.0829405011727
2025-12-21,Annecy-Le Grand-Bornand,France,L,12.5,Mass Start,1,World Cup,30,Marketa Davidova,Czechia,1394,2026,27,1997-01-03T00:00:00.000000,28.9637234770705,282,0,1339.8342253079466,1308.1187306970808,1300.0,1308.1187306970808
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,1,Celia Henaff,France,3100,2026,39,2004-07-29T00:00:00.000000,21.470225872689937,38,0,,,1295.5197311210916,1311.1679315468389
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,2,Paula Botet,France,2417,2026,39,2000-12-19T00:00:00.000000,25.078713210130047,159,0,1336.7243204775666,1349.4891831982236,1300.0,1349.4891831982236
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,3,Sophie Chauveau,France,2177,2026,39,1988-11-13T00:00:00.000000,37.177275838466805,177,0,1317.466710798825,1328.9924168817947,1300.0,1328.9924168817947
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,4,Amandine Mengin,France,2916,2026,39,2004-10-03T00:00:00.000000,21.28952772073922,41,0,,,1316.0682005724839,1326.6092800865604
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,5,Voldiya Galmace Paulin,France,2993,2026,39,2005-10-21T00:00:00.000000,20.240930869267626,58,0,,,1314.981938219075,1325.571492806166
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,6,Samuela Comola,Italy,1803,2026,39,1998-04-30T00:00:00.000000,27.718001368925393,172,0,1296.6467819918582,1307.009462366987,1300.0,1307.009462366987
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,7,Mareike Braun,Germany,2551,2026,39,2000-05-01T00:00:00.000000,25.713894592744694,62,0,,,1295.9855540118162,1305.3308401109787
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,8,Fanqi Meng,China,1681,2026,39,1998-09-18T00:00:00.000000,27.33196440793977,92,0,,,1300.0,1309.165507914368
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,9,Yuanmeng Chu,China,1685,2026,39,1999-11-21T00:00:00.000000,26.157426420260094,102,0,,,1300.0,1309.165507914368
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,10,Kamila Cichon,Poland,1593,2026,39,1997-07-29T00:00:00.000000,28.47091033538672,167,0,,,1203.5083285485362,1216.9078737144505
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,11,Johanna Nordqvist,Sweden,2566,2026,39,2000-09-01T00:00:00.000000,25.377138945927445,36,0,,,1285.6752706868322,1295.4822600258437
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,12,Gilonne Guigonnat,France,1805,2026,39,1998-11-26T00:00:00.000000,27.143052703627653,181,0,1331.8668304157654,1338.5644120043378,1300.0,1338.5644120043378
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,13,Hanna Kebinger,Germany,2413,2026,39,1997-11-26T00:00:00.000000,28.142368240930868,111,0,1351.937820203115,1355.6589067375805,1300.0,1355.6589067375805
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,14,Ilona Plechacova,Czechia,2961,2026,39,2006-12-26T00:00:00.000000,19.06091718001369,62,0,,,1286.0896492017243,1291.6900555526058
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,15,Anna Maka,Poland,941,2026,39,1992-05-22T00:00:00.000000,33.65639972621492,293,0,1236.0634093467372,1242.8339963544447,1300.0,1242.8339963544447
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,16,Tamara Steiner,Austria,1587,2026,39,1997-05-25T00:00:00.000000,28.648870636550306,203,0,1256.106536056761,1259.902221102997,1300.0,1259.902221102997
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,17,Erika Jänkä,Finland,1241,2026,39,1995-11-23T00:00:00.000000,30.151950718685832,139,0,,,1278.4515731761849,1280.2056320757545
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,18,Alma Siegismund,Germany,3008,2026,39,2005-09-03T00:00:00.000000,20.372347707049965,33,0,,,1298.2841676054034,1299.1504415048278
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,19,Sophie Patz,Germany,3016,2026,39,1994-11-12T00:00:00.000000,31.1813826146475,22,0,,,1286.1859178714851,1287.5939806189047
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,20,Joanne Reid,USA,1754,2026,39,1992-06-28T00:00:00.000000,33.555099247091036,168,0,1316.3430490667563,1315.3547721866996,1300.0,1315.3547721866996
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,21,Lisa Maria Spark,Germany,2535,2026,39,2000-05-07T00:00:00.000000,25.697467488021903,104,0,,,1277.1720452028326,1276.8892699763737
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,22,Ema Kapustova,Slovakia,2575,2026,39,2002-12-14T00:00:00.000000,23.093771389459274,122,0,,,1300.3412622627134,1299.02140444088
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,23,Guro Ytterhus,Norway,3085,2026,39,2004-11-03T00:00:00.000000,21.204654346338124,12,0,,,1275.390236803581,1275.1870579206247
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,24,Lea Rothschopf,Austria,2556,2026,39,2001-12-31T00:00:00.000000,24.046543463381244,142,0,,,1288.2159968831309,1287.4391555586355
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,25,Martina Trabucchi,Italy,2593,2026,39,2002-07-06T00:00:00.000000,23.534565366187543,122,0,1259.02932108687,1258.5074766630337,1300.0,1258.5074766630337
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,26,Karoline Erdal,Norway,1768,2026,39,1997-11-15T00:00:00.000000,28.17248459958932,215,0,1308.4597433443741,1303.6355636055323,1300.0,1303.6355636055323
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,27,Daria Gembicka,Poland,2233,2026,39,2001-09-07T00:00:00.000000,24.361396303901437,144,0,,,1249.2497216810145,1246.0192015861844
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,28,Lisa Osl,Austria,2288,2026,39,2000-06-07T00:00:00.000000,25.61259411362081,133,0,,,1246.5442128629559,1243.4327916054515
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,29,Anastasiya Merkushyna,Ukraine,1289,2026,39,1995-01-14T00:00:00.000000,31.00889801505818,331,0,1269.5466023706151,1264.3691017062556,1300.0,1264.3691017062556
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,30,Liliia Steblyna,Ukraine,2757,2026,39,2000-05-01T00:00:00.000000,25.713894592744694,58,0,,,1277.2672261487405,1270.6981466144273
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,31,Annie Lind,Sweden,2293,2026,39,1997-04-09T00:00:00.000000,28.774811772758383,116,0,,,1252.2434672400384,1246.7868720243653
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,32,Eliska Vaclavikova,Czechia,2193,2026,39,1999-02-10T00:00:00.000000,26.934976043805612,128,0,,,1228.3822908731413,1223.9693390837206
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,33,Dunja Zdouc,Austria,1080,2026,39,1963-03-07T00:00:00.000000,62.86652977412731,289,0,1256.7477312956748,1250.0449416733607,1300.0,1250.0449416733607
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,34,Beatrice Trabucchi,Italy,2455,2026,39,2000-09-30T00:00:00.000000,25.297741273100616,159,0,1305.8768717482674,1294.886167642134,1300.0,1294.886167642134
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,35,Susanna Meinen,Switzerland,1310,2026,39,1992-05-19T00:00:00.000000,33.66461327857632,253,0,,,1235.2354573134412,1226.3369903856417
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,36,Ilaria Scattolo,Italy,2845,2026,39,2004-10-01T00:00:00.000000,21.295003422313485,62,0,,,1280.859777162333,1269.9420598791412
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,37,Tamara Molentova,Slovakia,2958,2026,39,2005-11-16T00:00:00.000000,20.16974674880219,60,0,,,1283.1292415304783,1272.110002395602
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,38,Jialin Tang,China,76,2026,39,1991-11-05T00:00:00.000000,34.20123203285421,231,0,1267.6605823368052,1256.2850551009694,1300.0,1256.2850551009694
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,39,Wilma Anhaus,Austria,2927,2026,39,2004-08-12T00:00:00.000000,21.43189596167009,54,0,,,1276.0288202546376,1263.23301696766
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,40,Anna Hedström,Sweden,2529,2026,39,1997-04-21T00:00:00.000000,28.7419575633128,97,0,,,1246.0532416814701,1234.5873390266609
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,41,Maren Brännare-Gran,Norway,3061,2026,39,2004-09-07T00:00:00.000000,21.360711841204655,18,0,,,1280.4448887541926,1267.451708796399
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,42,Anna Nedza-Kubiniec,Poland,2582,2026,39,2003-07-04T00:00:00.000000,22.54072553045859,118,0,,,1269.1523061434611,1256.663317445149
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,43,Olga Poltoranina,Kazakhstan,73,2026,39,1987-02-28T00:00:00.000000,38.88569472963724,211,0,,,1288.8788081685902,1275.5081859179677
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,44,Marisa Emonts,Belgium,2778,2026,39,2004-11-18T00:00:00.000000,21.163586584531142,30,0,,,1298.2841676054034,1284.4923218467081
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,45,Aliona Makarova,Moldova,2779,2026,39,1994-10-04T00:00:00.000000,31.28815879534565,73,0,,,1292.9992719647628,1279.44411969075
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,46,Sofia Joronen,Finland,2480,2026,39,1998-03-02T00:00:00.000000,27.879534565366185,55,0,,,1263.4433576335161,1251.2084524992692
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,47,Ragnhild Femsteinevik,Norway,1269,2026,39,1995-08-25T00:00:00.000000,30.39835728952772,164,0,1303.164666867528,1288.1073001831687,1300.0,1288.1073001831687
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,48,Heda Mikolasova,Czechia,3021,2026,39,1993-11-21T00:00:00.000000,32.15605749486653,47,0,,,1293.8687130980752,1278.180603171346
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,49,Leonie Pitzer,Austria,2786,2026,39,2002-11-14T00:00:00.000000,23.175906913073238,56,0,,,1290.930448322729,1275.3739338391124
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,50,Katerina Pavlu,Czechia,2715,2026,39,2003-08-11T00:00:00.000000,22.43668720054757,87,0,,,1273.0137320916792,1258.258528199182
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,51,Julia Machyniakova,Slovakia,2420,2026,39,2000-06-18T00:00:00.000000,25.582477754962355,120,0,,,1261.6252597866123,1247.3771096954385
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,52,Jumi Jung,South Korea,1605,2026,39,1997-09-11T00:00:00.000000,28.35044490075291,101,0,,,1270.6392480284371,1255.9899624648651
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,53,Kretel Kaljumäe,Estonia,3108,2026,39,2005-07-31T00:00:00.000000,20.465434633812457,34,0,,,1300.0,1284.0373027861629
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,54,Ronja Rietveld,Switzerland,2886,2026,39,2004-03-20T00:00:00.000000,21.828884325804243,36,0,,,1295.0734951168804,1279.3314251140953
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,55,Lyydia Rainio,Finland,2925,2026,39,2004-08-02T00:00:00.000000,21.45927446954141,26,0,,,1297.360793708368,1281.5162829732299
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,56,Lina Farra,USA,2577,2026,39,2001-06-28T00:00:00.000000,24.555783709787818,40,0,,,1290.8071667016047,1275.2561732792121
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,57,Emily Dickson,Canada,1634,2026,39,1997-05-23T00:00:00.000000,28.654346338124572,143,0,,,1263.3146797289837,1248.991476682321
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,58,Jackie Garso,USA,2775,2026,39,1999-03-17T00:00:00.000000,26.83915126625599,77,0,,,1279.5047817168427,1264.4596212119081
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,59,Mariya Abe,South Korea,1690,2026,39,1999-01-12T00:00:00.000000,27.01437371663244,76,0,,,1275.8739992286128,1260.9910943082868
2026-01-17,Brezno-Osrblie,Slovakia,L,12.5,Mass Start,1,IBU Cup,60,Heidi Kuuttinen,Finland,2282,2026,39,1998-03-19T00:00:00.000000,27.83299110198494,107,0,,,1249.1074214227954,1235.4130859553661
2026-01-17,Madona,Latvia,L,9,Mass Start,1,IBU Cup Junior,1,Estere Volfa,Latvia,2865,2026,40,2005-04-11T00:00:00.000000,20.76933607118412,76,0,,,1292.0093092024438,1292.0093092024438
