IBUName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Elo,Individual_Elo,Sprint_Elo,Pursuit_Elo,MassStart_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
David Zingerle,David Zingerle,4688,Italy,999,999,False,False,1199.4807522494914,1250.946223493683,1219.4480622232466,1274.622160414103,1277.81397823447,1277.81397823447,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Luke Brown,Luke Brown,4806,USA,999,999,False,False,998.8323559874852,1092.998031540867,1030.401625172788,1252.2537328409294,1277.7710449899507,1277.7710449899507,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Tomas Kaukenas,Tomas Kaukenas,489,Lithuania,999,999,False,False,1126.8078395285024,1213.6222682643677,1114.2703465644342,1218.2721289804276,1277.7053004793966,1277.7053004793966,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Joni Pykäläinen,Joni Pykäläinen,4526,Finland,999,999,True,False,1203.5412675366065,1193.971899473965,1245.8425549576518,1289.4229187669284,1276.599843357597,1276.599843357597,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Silvano Demarmels,Silvano Demarmels,4928,Switzerland,999,999,False,False,1176.225233875658,1243.4557358812851,1212.1378487846605,1284.9107442165075,1276.4065665551375,1276.4065665551375,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Arnaud Du Pasquier,Arnaud Du Pasquier,5231,Switzerland,999,999,False,False,1255.324713762269,1238.885824632866,1287.4697545841807,1255.7995131844118,1276.1726384356868,1276.1726384356868,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Davide Compagnoni,Davide Compagnoni,5007,Italy,999,999,False,False,1239.87829230126,1384.5627573007637,1232.01249930856,1288.1481206425403,1276.1718164148183,1276.1718164148183,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vitalii Mandzyn,Vitalii Mandzyn,4760,Ukraine,999,999,False,False,1521.3018341999814,1394.6125232497511,1516.0510197812437,1359.6127333414313,1275.9991502645732,1275.9991502645732,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Karol Dombrovski,Karol Dombrovski,844,Lithuania,999,999,False,False,1218.071543741523,1325.3321067882823,1106.491906135842,1184.7726088159675,1275.5798848562097,1275.5798848562097,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Arttu Heikkinen,Arttu Heikkinen,4789,Finland,999,999,True,False,1339.3736637417178,1379.9432600292391,1251.261615747486,1273.9216208738435,1275.405556776144,1275.405556776144,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Danilo Riethmueller,Danilo Riethmueller,1871,Germany,999,999,False,False,1481.194658688354,1460.9881865678792,1410.113308647417,1324.4504237590832,1275.1640496516654,1275.1640496516654,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Mikulas Karlik,Mikulas Karlik,3124,Czechia,999,999,False,False,1363.600971842858,1298.1167652351132,1354.8136125762792,1237.7292487038055,1274.3609987374357,1274.3609987374357,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Kristo Siimer,Kristo Siimer,1578,Estonia,999,999,False,False,1294.3783798821858,1294.7774116105431,1317.1514277046192,1199.581794564749,1273.9753887977245,1273.9753887977245,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Elia Zeni,Elia Zeni,4787,Italy,999,999,False,False,1308.1547784536692,1311.6468106987656,1306.1209595212092,1196.3104308282211,1273.842243415561,1273.842243415561,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Bjorn Westervelt,Bjorn Westervelt,4562,USA,999,999,False,False,1241.741333820103,1216.486821650913,1209.5114868017038,1258.6482177705768,1273.4840435758022,1273.4840435758022,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Didier Bionaz,Didier Bionaz,4389,Italy,999,999,False,False,1367.370465220842,1409.7376601279375,1401.8544867840878,1222.8337661798682,1272.3744300129922,1272.3744300129922,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Nikita Akimov,Nikita Akimov,4457,Kazakhstan,999,999,False,False,1264.079496392378,1243.4070409909448,1286.3999888442154,1277.2041572917642,1272.2152360247976,1272.2152360247976,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Jan Gunka,Jan Gunka,4559,Poland,999,999,False,False,1315.9503543075589,1152.4285887580882,1423.389803072824,1273.3409015995055,1271.952916887612,1271.952916887612,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sandro Bovisi,Sandro Bovisi,1411,Switzerland,999,999,False,False,1250.9089067666987,1224.8054095765142,1241.990796541413,1232.8624635104504,1271.3441352681305,1271.3441352681305,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vaclav Cervenka,Vaclav Cervenka,1798,USA,999,999,False,False,1153.143315935636,1152.9101362493177,1181.1438976508412,1280.9648585538362,1269.7895304035292,1269.7895304035292,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Magnus Oberhauser,Magnus Oberhauser,3518,Austria,999,999,False,False,1182.0147406699048,1205.790047785523,1173.2968463740922,1298.691732106017,1269.330891428605,1269.330891428605,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Antonin Guigonnat,Antonin Guigonnat,903,France,999,999,False,False,1494.9844214023767,1479.6035227078676,1474.7185694828142,1368.198806108036,1266.737276393447,1266.737276393447,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
David Zobel,David Zobel,1571,Germany,999,999,False,False,1574.1415325806356,1468.1240394903975,1600.559278299288,1342.0102056607957,1264.147759399563,1264.147759399563,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Wojciech Skorusa,Wojciech Skorusa,3532,Poland,999,999,False,False,1158.361270714771,1183.9713206358265,1157.8558798424674,1240.8874157290088,1263.538292100736,1263.538292100736,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vytautas Strolia,Vytautas Strolia,1164,Lithuania,999,999,False,False,1436.359327072635,1373.538893148506,1434.9786547155322,1301.8745253690313,1260.6108749493728,1260.6108749493728,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Sean Doherty,Sean Doherty,1073,USA,999,999,False,False,1339.465918107038,1293.1488794311813,1383.554754007011,1206.541911497526,1253.1954366088696,1253.1954366088696,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Olli Hiidensalo,Olli Hiidensalo,920,Finland,999,999,True,False,1576.664137890706,1501.9762571866002,1489.339458233378,1331.1785726944604,1246.6153556579309,1246.6153556579309,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
David Komatz,David Komatz,493,Austria,999,999,False,False,1379.3392747485482,1474.6037801453915,1365.037734489812,1231.1880868917374,1242.3414768040495,1242.3414768040495,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
Vladimir Iliev,Vladimir Iliev,123,Bulgaria,999,999,False,False,1197.7930406431713,1143.9790223862667,1250.5706824131412,1231.1543208658927,1229.625846056076,1229.625846056076,0.0,Kontiolahti,Finland,Mass Start,03/08/2026
