Nation,Season,Race,Place,Date,City,Country,Event,TeamSize,Distance,MS,Technique,Sex,Team_Elo,Team_Distance_Elo,Team_Distance_C_Elo,Team_Distance_F_Elo,Team_Sprint_Elo,Team_Sprint_C_Elo,Team_Sprint_F_Elo,Team_Classic_Elo,Team_Freestyle_Elo,Team_Pelo,Team_Distance_Pelo,Team_Distance_C_Pelo,Team_Distance_F_Pelo,Team_Sprint_Pelo,Team_Sprint_C_Pelo,Team_Sprint_F_Pelo,Team_Classic_Pelo,Team_Freestyle_Pelo,Avg_Elo,Avg_Distance_Elo,Avg_Distance_C_Elo,Avg_Distance_F_Elo,Avg_Sprint_Elo,Avg_Sprint_C_Elo,Avg_Sprint_F_Elo,Avg_Classic_Elo,Avg_Freestyle_Elo,Avg_Pelo,Avg_Distance_Pelo,Avg_Distance_C_Pelo,Avg_Distance_F_Pelo,Avg_Sprint_Pelo,Avg_Sprint_C_Pelo,Avg_Sprint_F_Pelo,Avg_Classic_Pelo,Avg_Freestyle_Pelo,TeamMembers,MemberIDs,AvgAge,MaxAge,MinAge,AvgExp,MaxExp,MinExp
Estonia,2025,23,16,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2437.1498760114446,2460.8155722311612,2479.8420434306904,2532.198548001726,2511.664591095818,2524.8783234122857,2539.0115354559885,2470.485956555359,2490.5311016512396,2440.535151378586,2460.8155722311612,2479.8420434306904,2532.198548001726,2516.5163332000984,2531.617761436768,2539.0115354559885,2475.4029893285783,2490.5311016512396,1218.5749380057223,1230.4077861155806,1239.9210217153452,1266.099274000863,1255.832295547909,1262.4391617061428,1269.5057677279942,1235.2429782776794,1245.2655508256198,1220.267575689293,1230.4077861155806,1239.9210217153452,1266.099274000863,1258.2581666000492,1265.808880718384,1269.5057677279942,1237.7014946642892,1245.2655508256198,"Mariel Merlii Pulles,Teesi Tuul","1969,3328",,26.250513347022586,25.420944558521562,18.0,18,18
Germany,2025,23,16,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2776.2123524590843,2640.093386788923,2681.9712223440483,2591.96814399238,2816.698285359002,2709.0133231578347,2767.934833415204,2705.1497941985244,2747.889929580646,2779.308331331126,2640.093386788923,2681.9712223440483,2591.96814399238,2817.474033113005,2706.758765160656,2767.934833415204,2705.722958248023,2747.889929580646,1388.1061762295421,1320.0466933944615,1340.9856111720242,1295.98407199619,1408.349142679501,1354.5066615789174,1383.967416707602,1352.5748970992622,1373.944964790323,1389.654165665563,1320.0466933944615,1340.9856111720242,1295.98407199619,1408.7370165565026,1353.379382580328,1383.967416707602,1352.8614791240116,1373.944964790323,"Janosch Brugger,Jan Stölben","3657,14033",,27.655030800821354,23.630390143737166,88.0,134,42
Canada,2025,23,17,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2752.325354088218,2768.658187074517,2757.6481187935074,2648.1973898090346,2732.279153025454,2743.3949897905613,2651.8216000844855,2779.87533584043,2635.2184267839693,2756.259383205465,2768.658187074517,2757.6481187935074,2648.1973898090346,2731.6727785986973,2745.2175216023443,2651.8216000844855,2785.895659912437,2635.2184267839693,1376.162677044109,1384.3290935372586,1378.8240593967537,1324.0986949045173,1366.139576512727,1371.6974948952807,1325.9108000422427,1389.937667920215,1317.6092133919847,1378.1296916027325,1384.3290935372586,1378.8240593967537,1324.0986949045173,1365.8363892993486,1372.6087608011721,1325.9108000422427,1392.9478299562186,1317.6092133919847,"Pierre Grall-Johnson,Antoine Cyr","13894,9225",,26.3709787816564,25.522245037645447,66.5,112,21
Poland,2025,23,17,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2515.3974654065123,2549.346864560968,2496.485779634818,2571.6043839798463,2552.64279904628,2550.7131505823595,2556.2211509372883,2531.4340583990293,2560.9773231312306,2522.881644007,2549.346864560968,2496.485779634818,2571.6043839798463,2560.7707349915777,2560.663548385436,2558.898626012717,2540.490627745865,2560.9773231312306,1257.6987327032562,1274.673432280484,1248.242889817409,1285.8021919899231,1276.32139952314,1275.3565752911798,1278.1105754686441,1265.7170291995146,1280.4886615656153,1261.4408220035,1274.673432280484,1248.242889817409,1285.8021919899231,1280.3853674957888,1280.331774192718,1279.4493130063586,1270.2453138729325,1280.4886615656153,"Izabela Marcisz,Andzelika Szyszka","6327,8097",,29.560574948665298,24.706365503080082,40.5,78,3
Estonia,2025,23,18,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2594.22137474625,2465.5064866655634,2417.485564164276,2500.353895016014,2616.356211217876,2651.3667086390046,2554.552401110721,2574.318517689238,2562.960874485866,2593.635417655149,2465.5064866655634,2417.485564164276,2500.353895016014,2612.8171256786427,2650.9011176497734,2554.552401110721,2572.9919542193516,2562.960874485866,1297.110687373125,1232.7532433327817,1208.742782082138,1250.176947508007,1308.178105608938,1325.6833543195023,1277.2762005553604,1287.159258844619,1281.480437242933,1296.8177088275745,1232.7532433327817,1208.742782082138,1250.176947508007,1306.4085628393213,1325.4505588248867,1277.2762005553604,1286.4959771096758,1281.480437242933,"Marko Kilp,Martin Himma","1993,8092",,31.249828884325805,25.423682409308693,96.5,107,86
Italy,2025,23,18,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2588.2718339501566,2465.7322277107,2488.0472687184174,2489.2251582964536,2588.646993026343,2586.4890402180213,2557.4885976512373,2586.8892282005254,2549.2191685386438,2600.0,2465.7322277107,2488.0472687184174,2489.2251582964536,2600.0,2600.0,2562.843547802095,2600.0,2551.6402497970284,1294.1359169750783,1232.86611385535,1244.0236343592087,1244.6125791482268,1294.3234965131714,1293.2445201090106,1278.7442988256187,1293.4446141002627,1274.6095842693219,1300.0,1232.86611385535,1244.0236343592087,1244.6125791482268,1300.0,1300.0,1281.4217739010476,1300.0,1275.8201248985142,"Maria Eugenia Boccardi,Lucia Isonni","9254,9320",,24.101300479123886,22.083504449007528,1.0,1,1
Germany,2025,23,19,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2581.313091552897,2465.7322277107,2488.0472687184174,2489.2251582964536,2589.090205513675,2600.7068777596314,2563.0316466569802,2597.8016007124907,2556.681725563534,2582.3927416721945,2465.7322277107,2488.0472687184174,2489.2251582964536,2586.574413895816,2600.0,2565.709121732409,2600.0,2557.8922661927263,1290.6565457764484,1232.86611385535,1244.0236343592087,1244.6125791482268,1294.5451027568374,1300.3534388798157,1281.5158233284901,1298.9008003562453,1278.340862781767,1291.1963708360972,1232.86611385535,1244.0236343592087,1244.6125791482268,1293.287206947908,1300.0,1282.8545608662046,1300.0,1278.9461330963632,"Simon Jung,Alexander Brandner","14053,14025",,24.07939767282683,21.626283367556468,2.0,3,1
Australia,2025,23,19,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2358.768047572268,2431.3276097761013,2525.3441091827763,2489.9120910775146,2471.531970472147,2576.3010801164046,2456.68075097006,2529.736340588364,2392.5012205819685,2366.6211314079837,2431.3276097761013,2525.3441091827763,2489.9120910775146,2481.7571706744666,2591.8320887725727,2456.68075097006,2543.3482573342735,2392.5012205819685,1179.384023786134,1215.6638048880507,1262.6720545913881,1244.9560455387573,1235.7659852360734,1288.1505400582023,1228.34037548503,1264.868170294182,1196.2506102909842,1183.3105657039919,1215.6638048880507,1262.6720545913881,1244.9560455387573,1240.8785853372333,1295.9160443862863,1228.34037548503,1271.6741286671368,1196.2506102909842,"Tuva Bygrave,Rosie Fordham","6448,6450",,23.874058863791923,22.7378507871321,11.5,12,11
Canada,2025,23,20,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2569.048438124001,2479.547296341354,2525.142285642576,2499.7108701047973,2688.4528117893524,2673.762703268989,2674.9208827510356,2614.711424899463,2537.6060605778966,2571.8756826062518,2479.547296341354,2525.142285642576,2499.7108701047973,2692.586905498233,2679.2931782011055,2674.9208827510356,2620.1201674994045,2537.6060605778966,1284.5242190620006,1239.773648170677,1262.571142821288,1249.8554350523987,1344.2264058946762,1336.8813516344944,1337.4604413755178,1307.3557124497315,1268.8030302889483,1285.9378413031259,1239.773648170677,1262.571142821288,1249.8554350523987,1346.2934527491166,1339.6465891005528,1337.4604413755178,1310.0600837497022,1268.8030302889483,"Julian Smith,Graham Ritchie","5178,9217",,29.026694045174537,26.357289527720738,33.0,54,12
Ukraine,2025,23,20,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2155.916405832039,2239.2263825496966,2338.858731809603,2390.5082111415695,2338.566625311641,2461.311433856219,2365.812101819773,2323.8011490835956,2262.489875748186,2161.5356956786227,2239.2263825496966,2338.858731809603,2390.5082111415695,2347.547250125873,2475.431300948685,2365.812101819773,2333.730936368045,2262.489875748186,1077.9582029160194,1119.6131912748483,1169.4293659048014,1195.2541055707848,1169.2833126558205,1230.6557169281095,1182.9060509098865,1161.9005745417978,1131.244937874093,1080.7678478393113,1119.6131912748483,1169.4293659048014,1195.2541055707848,1173.7736250629364,1237.7156504743425,1182.9060509098865,1166.8654681840226,1131.244937874093,"Anastasiia Nikon,Viktoriya Olekh","6954,540",,31.33196440793977,20.9637234770705,32.5,46,19
Estonia,2025,23,21,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2424.005083239569,2412.9088639443034,2476.331459185117,2481.8805432605013,2515.9415499738975,2537.776965339396,2506.3741020881553,2485.809111317407,2442.7846787469994,2422.808263034711,2412.9088639443034,2476.331459185117,2481.8805432605013,2514.7302522002615,2538.6597475699737,2506.3741020881553,2487.166328891146,2442.7846787469994,1212.0025416197846,1206.4544319721517,1238.1657295925586,1240.9402716302507,1257.9707749869488,1268.888482669698,1253.1870510440776,1242.9045556587034,1221.3923393734997,1211.4041315173556,1206.4544319721517,1238.1657295925586,1240.9402716302507,1257.3651261001307,1269.3298737849868,1253.1870510440776,1243.583164445573,1221.3923393734997,"Christopher Kalev,Henri Roos","6469,5317",,26.55167693360712,25.574264202600958,25.5,45,6
Kazakhstan,2025,23,21,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,L,2507.893658105583,2539.0050203493583,2488.0472687184174,2545.3311751372385,2559.9431576694,2579.631897360878,2551.699990656358,2580.183345847584,2519.7244477052172,2524.0103337931114,2539.0050203493583,2488.0472687184174,2545.3311751372385,2577.027781601259,2600.0,2554.3774657317867,2600.0,2519.7244477052172,1253.9468290527916,1269.5025101746792,1244.0236343592087,1272.6655875686192,1279.9715788347,1289.815948680439,1275.849995328179,1290.091672923792,1259.8622238526086,1262.0051668965557,1269.5025101746792,1244.0236343592087,1272.6655875686192,1288.5138908006295,1300.0,1277.1887328658934,1300.0,1259.8622238526086,"Yelizaveta Tolmachyova,Laura Kinybaeyeva","9324,6958",,23.958932238193018,21.084188911704313,2.5,3,2
Australia,2025,23,22,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2336.800404989869,2353.5109264495663,2369.7467740580023,2460.9713658205874,2480.0034452040754,2557.7616548732894,2471.4071859098713,2424.33577036668,2383.2097399248055,2334.233329592741,2353.5109264495663,2369.7467740580023,2460.9713658205874,2479.5059652500127,2562.053772473699,2471.4071859098713,2425.093247538659,2383.2097399248055,1168.4002024949345,1176.7554632247832,1184.8733870290012,1230.4856829102937,1240.0017226020377,1278.8808274366447,1235.7035929549356,1212.16788518334,1191.6048699624027,1167.1166647963705,1176.7554632247832,1184.8733870290012,1230.4856829102937,1239.7529826250063,1281.0268862368496,1235.7035929549356,1212.5466237693295,1191.6048699624027,"Hugo Hinckfuss,Lars Young Vik","12412,12386",,24.060232717316907,21.908281998631075,19.5,27,12
Great Britain,2025,23,23,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2527.911637371617,2480.481969568388,2427.2487776182234,2546.11869851414,2655.1947111995137,2568.924222832007,2699.937089013766,2470.994062295459,2610.9145758342243,2535.622745774711,2480.481969568388,2427.2487776182234,2546.11869851414,2664.5696573821315,2576.1968417310454,2699.937089013766,2476.3975713465748,2610.9145758342243,1263.9558186858085,1240.240984784194,1213.6243888091117,1273.05934925707,1327.5973555997568,1284.4621114160036,1349.968544506883,1235.4970311477296,1305.4572879171121,1267.8113728873554,1240.240984784194,1213.6243888091117,1273.05934925707,1332.2848286910657,1288.0984208655227,1349.968544506883,1238.1987856732874,1305.4572879171121,"Gabriel Gledhill,James Clugnet","14200,3615",,28.15879534565366,22.187542778918548,61.5,118,5
Poland,2025,23,24,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2586.413892063303,2438.9800365189208,2393.9618502397934,2473.045933903457,2584.252730597145,2491.169465406877,2649.1852215268873,2457.4657343338954,2628.0325970357217,2598.9664930978583,2438.9800365189208,2393.9618502397934,2473.045933903457,2592.7029298178586,2496.9742124891627,2649.1852215268873,2464.494985875228,2628.0325970357217,1293.2069460316516,1219.4900182594604,1196.9809251198967,1236.5229669517284,1292.1263652985724,1245.5847327034385,1324.5926107634436,1228.7328671669477,1314.0162985178608,1299.4832465489292,1219.4900182594604,1196.9809251198967,1236.5229669517284,1296.3514649089293,1248.4871062445814,1324.5926107634436,1232.247492937614,1314.0162985178608,"Dominik Bury,Maciej Starega","3623,139",,35.00068446269678,28.17248459958932,196.5,250,143
Kazakhstan,2025,23,25,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2489.677310843631,2553.098340330098,2488.0472687184174,2556.1614133056964,2538.3817393406644,2586.9925920453456,2536.3157274483815,2584.389836006608,2493.4663706725296,2500.1742600709595,2553.098340330098,2488.0472687184174,2556.1614133056964,2546.973328335989,2600.0,2536.3157274483815,2600.0,2493.4663706725296,1244.8386554218155,1276.549170165049,1244.0236343592087,1278.0807066528482,1269.1908696703322,1293.4962960226728,1268.1578637241907,1292.194918003304,1246.7331853362648,1250.0871300354797,1276.549170165049,1244.0236343592087,1278.0807066528482,1273.4866641679946,1300.0,1268.1578637241907,1300.0,1246.7331853362648,"Sultan Bazarbekov,Didar Kassenov","17588,12419",,22.644763860369608,21.084188911704313,3.0,3,3
Slovenia,2025,23,26,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2447.0900887300536,2452.8833713723675,2505.987867791946,2484.8207235871405,2490.1683323038196,2532.4068594022647,2478.3810148829252,2505.842593021659,2451.9266540459557,2458.2096086417805,2452.8833713723675,2505.987867791946,2484.8207235871405,2499.0626911705613,2545.0542962008467,2481.0584899583537,2519.9283659379653,2453.137194675148,1223.5450443650268,1226.4416856861837,1252.993933895973,1242.4103617935702,1245.0841661519098,1266.2034297011323,1239.1905074414626,1252.9212965108295,1225.9633270229779,1229.1048043208903,1226.4416856861837,1252.993933895973,1242.4103617935702,1249.5313455852806,1272.5271481004233,1240.5292449791768,1259.9641829689826,1226.568597337574,"Valeriy Gontar,Anze Gros","5765,12796",,31.263518138261464,23.071868583162217,11.0,21,1
Latvia,2025,23,27,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2196.9016738964315,2128.4922649431423,2339.716152238905,2304.592922286961,2458.997448248756,2385.0943121260025,2558.9243465732234,2256.997656261671,2340.314205541813,2200.7777005298713,2128.4922649431423,2339.716152238905,2304.592922286961,2469.1340994907323,2393.0327142998067,2558.9243465732234,2262.0853232814366,2340.314205541813,1098.4508369482157,1064.2461324715712,1169.8580761194526,1152.2964611434804,1229.498724124378,1192.5471560630012,1279.4621732866117,1128.4988281308356,1170.1571027709065,1100.3888502649356,1064.2461324715712,1169.8580761194526,1152.2964611434804,1234.5670497453661,1196.5163571499033,1279.4621732866117,1131.0426616407183,1170.1571027709065,"Lauris Kaparkalejs,Niks Saulitis","14054,8270",,24.082135523613964,21.136208076659823,27.5,29,26
Ukraine,2025,23,28,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2288.5034324787657,2380.7260428214313,2484.8354532219523,2468.9321548599096,2430.2832867668017,2495.9927466469517,2467.4686521734693,2415.897094495893,2378.2609422903734,2297.624243455873,2380.7260428214313,2484.8354532219523,2468.9321548599096,2441.2895166189865,2511.691416332171,2467.4686521734693,2430.287021357778,2378.2609422903734,1144.2517162393829,1190.3630214107156,1242.4177266109762,1234.4660774299548,1215.1416433834008,1247.9963733234758,1233.7343260867347,1207.9485472479464,1189.1304711451867,1148.8121217279365,1190.3630214107156,1242.4177266109762,1234.4660774299548,1220.6447583094932,1255.8457081660854,1233.7343260867347,1215.143510678889,1189.1304711451867,"Oleksandr Lisohor,Dmytro Romanchenko","13173,13179",,22.083504449007528,21.05407255304586,12.5,20,5
Slovakia,2025,23,29,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2496.0321871267433,2465.7322277107,2488.0472687184174,2489.2251582964536,2508.2012362199325,2577.8497349024888,2494.317295144634,2575.44865953602,2486.544518622407,2515.83674800302,2465.7322277107,2488.0472687184174,2489.2251582964536,2524.433066719017,2600.0,2496.9947702200634,2600.0,2487.755059251599,1248.0160935633717,1232.86611385535,1244.0236343592087,1244.6125791482268,1254.1006181099663,1288.9248674512444,1247.158647572317,1287.72432976801,1243.2722593112035,1257.91837400151,1232.86611385535,1244.0236343592087,1244.6125791482268,1262.2165333595085,1300.0,1248.4973851100317,1300.0,1243.8775296257995,"Denis Tilesch,Michal Adamov","12779,18776",,22.8145106091718,19.082819986310746,3.0,5,1
Slovakia,2025,23,30,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2323.9204760111343,2378.5792353723336,2423.020816994624,2437.0049282019745,2485.8002681968314,2523.9025664066717,2525.8249536435874,2405.33062876285,2435.9940230577804,2339.2592015631153,2378.5792353723336,2423.020816994624,2437.0049282019745,2503.3074659113336,2545.7241628194797,2525.8249536435874,2424.0931328454953,2435.9940230577804,1161.9602380055671,1189.2896176861668,1211.510408497312,1218.5024641009873,1242.9001340984157,1261.9512832033358,1262.9124768217937,1202.665314381425,1217.9970115288902,1169.6296007815577,1189.2896176861668,1211.510408497312,1218.5024641009873,1251.6537329556668,1272.8620814097399,1262.9124768217937,1212.0465664227477,1217.9970115288902,"Matej Horniak,Andrej Renda","15538,12475",,24.895277207392198,22.083504449007528,10.5,18,3
Australia,2025,23,31,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2204.224242550934,2287.3910464636347,2403.0519500493397,2408.055574271808,2382.1075767133543,2511.342031029555,2402.6104627188806,2383.7265845069533,2292.1817898403324,2217.5156704764895,2287.3910464636347,2403.0519500493397,2408.055574271808,2397.745653946542,2534.894617083978,2402.6104627188806,2403.7684931527447,2292.1817898403324,1102.112121275467,1143.6955232318173,1201.5259750246698,1204.027787135904,1191.0537883566772,1255.6710155147775,1201.3052313594403,1191.8632922534766,1146.0908949201662,1108.7578352382448,1143.6955232318173,1201.5259750246698,1204.027787135904,1198.872826973271,1267.447308541989,1201.3052313594403,1201.8842465763723,1146.0908949201662,"Bentley Walker-Broose,Fedele De Campo","9894,9897",,23.838466803559207,23.67145790554415,12.5,20,5
Romania,2025,23,32,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,2416.8584206167625,2542.9554656032838,2565.4580721663415,2586.050663176943,2423.346148342549,2549.211193260364,2408.914588388696,2537.5030454044795,2433.4558019803494,2439.917701560743,2542.9554656032838,2565.4580721663415,2586.050663176943,2442.795141567985,2577.0989152866023,2408.914588388696,2567.1874469161003,2433.4558019803494,1208.4292103083812,1271.4777328016419,1282.7290360831707,1293.0253315884715,1211.6730741712745,1274.605596630182,1204.457294194348,1268.7515227022398,1216.7279009901747,1219.9588507803714,1271.4777328016419,1282.7290360831707,1293.0253315884715,1221.3975707839925,1288.5494576433011,1204.457294194348,1283.5937234580501,1216.7279009901747,"Florin Robert Dolhascu,Paul Constantin Pepene","12690,219",,36.69815195071868,23.8466803559206,62.0,120,4
Hungary,2025,23,33,2025-01-31,Cogne,Italy,World Cup,2,Ts,0,C,M,1889.7465039495114,2004.143624168285,2192.8477011264913,2209.09489786256,2154.8795302490844,2406.8222956022246,2181.468823851627,2172.900562309298,2015.9035935544057,1897.9703810307133,2004.143624168285,2192.8477011264913,2209.09489786256,2167.0418703030546,2430.1308804534974,2181.468823851627,2188.785584561449,2015.9035935544057,944.8732519747557,1002.0718120841425,1096.4238505632457,1104.54744893128,1077.4397651245422,1203.4111478011123,1090.7344119258134,1086.450281154649,1007.9517967772028,948.9851905153566,1002.0718120841425,1096.4238505632457,1104.54744893128,1083.5209351515273,1215.0654402267487,1090.7344119258134,1094.3927922807245,1007.9517967772028,"Adam Konya,Adam Büki","2259,8078",,32.11772758384668,29.691991786447637,37.5,51,24
Norway,2025,32,1,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,M,3709.1318442263246,3548.5920864742757,3466.0317683622457,3028.4386286884865,3640.097514926734,3401.2603757055103,3436.807444885091,3553.579249431779,3371.0999861908404,3703.923637714703,3548.5920864742757,3466.0317683622457,3028.4386286884865,3632.942063336144,3390.923852787948,3436.807444885091,3547.37698181734,3371.0999861908404,1854.5659221131623,1774.2960432371378,1733.0158841811228,1514.2193143442432,1820.048757463367,1700.6301878527552,1718.4037224425456,1776.7896247158894,1685.5499930954202,1851.9618188573515,1774.2960432371378,1733.0158841811228,1514.2193143442432,1816.471031668072,1695.461926393974,1718.4037224425456,1773.68849090867,1685.5499930954202,"Erik Valnes,Johannes Høsflot Klæbo","5923,5164",,28.876112251882272,28.366872005475702,173.0,220,126
Sweden,2025,32,1,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,L,3426.8809584385335,3097.0530472863556,2908.564467300196,2919.9613453698485,3435.538353695722,3168.80044945913,3341.8900314994717,3145.610156227309,3326.928876616567,3419.276839103425,3097.0530472863556,2908.564467300196,2919.9613453698485,3428.610568094641,3157.249298659067,3341.8900314994717,3133.4574503449035,3326.928876616567,1713.4404792192668,1548.5265236431778,1454.282233650098,1459.9806726849242,1717.769176847861,1584.400224729565,1670.9450157497358,1572.8050781136544,1663.4644383082834,1709.6384195517126,1548.5265236431778,1454.282233650098,1459.9806726849242,1714.3052840473206,1578.6246493295334,1670.9450157497358,1566.7287251724517,1663.4644383082834,"Jonna Sundling,Maja Dahlqvist","1486,1673",,30.888432580424368,30.184804928131417,168.5,174,163
USA,2025,32,2,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,L,3280.2344088639557,3217.594455188704,2920.1869577754915,3090.522934091616,3157.8123388471704,2936.6941501149013,3159.658808135416,2972.625577735902,3262.265333182462,3271.847449061227,3217.594455188704,2920.1869577754915,3090.522934091616,3147.0120482523853,2919.990712587017,3159.658808135416,2957.4244930640425,3262.265333182462,1640.1172044319778,1608.797227594352,1460.0934788877457,1545.261467045808,1578.9061694235852,1468.3470750574506,1579.829404067708,1486.312788867951,1631.132666591231,1635.9237245306135,1608.797227594352,1460.0934788877457,1545.261467045808,1573.5060241261926,1459.9953562935084,1579.829404067708,1478.7122465320213,1631.132666591231,"Jessie Diggins,Julia Kern","131,1846",,33.52498288843258,27.477070499657767,301.5,427,176
Finland,2025,32,2,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,M,3082.468542347917,2921.2850284673523,2919.9492207341173,2693.2975640296727,3150.3021149031483,3050.9156188574434,3108.4899674793833,3010.7171831772507,3007.220199913693,3063.5644508866367,2921.2850284673523,2919.9492207341173,2693.2975640296727,3130.3654338697233,3028.995863356591,3108.4899674793833,2989.947822590263,3007.220199913693,1541.2342711739584,1460.6425142336761,1459.9746103670586,1346.6487820148363,1575.1510574515742,1525.4578094287217,1554.2449837396916,1505.3585915886254,1503.6100999568464,1531.7822254433183,1460.6425142336761,1459.9746103670586,1346.6487820148363,1565.1827169348617,1514.4979316782956,1554.2449837396916,1494.9739112951315,1503.6100999568464,"Ristomatti Hakola,Lauri Vuorinen","2553,2874",,33.889117043121146,30.17385352498289,157.0,157,157
Switzerland,2025,32,3,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,L,3048.4488938236314,2787.6691090502736,2749.22673962761,2698.0328005590145,3143.1898395004946,2943.5674175456707,3053.04792635845,2924.9870961501006,2945.247133758833,3036.791649568588,2787.6691090502736,2749.22673962761,2698.0328005590145,3133.44690705037,2928.750703530948,3053.04792635845,2910.5942644547476,2945.247133758833,1524.2244469118157,1393.8345545251368,1374.613369813805,1349.0164002795073,1571.5949197502473,1471.7837087728353,1526.523963179225,1462.4935480750503,1472.6235668794166,1518.395824784294,1393.8345545251368,1374.613369813805,1349.0164002795073,1566.723453525185,1464.375351765474,1526.523963179225,1455.2971322273738,1472.6235668794166,"Anja Weber,Nadine Fähndrich","6338,1590",,29.385352498288842,23.682409308692677,151.5,242,61
Sweden,2025,32,3,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,M,3198.727346180627,2906.9497368748343,2879.707518315701,2700.8934000355775,3280.249220169526,3085.4735793678446,3175.841309214468,3050.161511219663,3077.6944743823587,3184.7594439054615,2906.9497368748343,2879.707518315701,2700.8934000355775,3267.635139687046,3068.0494156154828,3175.841309214468,3032.5009587739196,3077.6944743823587,1599.3636730903136,1453.4748684374172,1439.8537591578504,1350.4467000177888,1640.124610084763,1542.7367896839223,1587.920654607234,1525.0807556098316,1538.8472371911794,1592.3797219527307,1453.4748684374172,1439.8537591578504,1350.4467000177888,1633.817569843523,1534.0247078077414,1587.920654607234,1516.2504793869598,1538.8472371911794,"Oskar Svensson,Edvin Anger","2750,14039",,29.492128678986994,22.90759753593429,136.5,192,81
Italy,2025,32,4,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,M,3188.0814410315297,3051.325841684633,2878.191785244753,2864.3079424994544,3206.055171225028,2916.8831947638937,3211.624421857862,2937.937513496642,3100.3762866017,3176.6501311069946,3051.325841684633,2878.191785244753,2864.3079424994544,3192.263778251155,2891.7037434960594,3211.624421857862,2916.2358222869325,3100.3762866017,1594.0407205157649,1525.6629208423165,1439.0958926223766,1432.1539712497272,1603.027585612514,1458.4415973819468,1605.812210928931,1468.968756748321,1550.18814330085,1588.3250655534973,1525.6629208423165,1439.0958926223766,1432.1539712497272,1596.1318891255776,1445.8518717480297,1605.812210928931,1458.1179111434662,1550.18814330085,"Davide Graz,Federico Pellegrino","12165,44",,34.507871321013006,24.999315537303218,221.0,359,83
Finland,2025,32,4,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,L,3284.0793282170985,3205.6692637764872,3189.847573338957,2880.3934632796027,3082.149694385661,2964.382221177702,2970.5533901749004,3170.865513604841,3088.161906429549,3280.6870171154605,3205.6692637764872,3189.847573338957,2880.3934632796027,3073.271113547574,2953.3456784347727,2970.5533901749004,3166.543470070239,3088.161906429549,1642.0396641085492,1602.8346318882436,1594.9237866694784,1440.1967316398013,1541.0748471928305,1482.191110588851,1485.2766950874502,1585.4327568024205,1544.0809532147746,1640.3435085577303,1602.8346318882436,1594.9237866694784,1440.1967316398013,1536.635556773787,1476.6728392173864,1485.2766950874502,1583.2717350351195,1544.0809532147746,"Kerttu Niskanen,Jasmi Joensuu","37,1675",,36.72553045859001,28.826830937713893,248.0,396,100
Italy,2025,32,5,2025-03-05,Trondheim,Norway,World Championship,2,Ts,0,C,L,2839.9947631071973,2705.828970679425,2724.4100061299805,2607.6602191359393,2810.057152006166,2728.6273895079476,2733.182042616516,2781.1319036637015,2713.4008175716635,2826.724070310398,2705.828970679425,2724.4100061299805,2607.6602191359393,2794.9333828368426,2710.697835558274,2733.182042616516,2766.473618059821,2713.4008175716635,1419.9973815535986,1352.9144853397124,1362.2050030649903,1303.8301095679697,1405.028576003083,1364.3136947539738,1366.591021308258,1390.5659518318507,1356.7004087858318,1413.362035155199,1352.9144853397124,1362.2050030649903,1303.8301095679697,1397.4666914184213,1355.348917779137,1366.591021308258,1383.2368090299105,1356.7004087858318,"Caterina Ganz,Federica Cassol","1721,9082",,29.308692676249144,24.824093086926762,83.5,150,17
