"Date","City","Country","Nation","RaceType","Season","Race","Event","Elevation","Place","Points","Avg_Elo","Avg_Individual_Elo","Avg_Sprint_Elo","Avg_Pursuit_Elo","Avg_MassStart_Elo","Avg_Pelo","Avg_Individual_Pelo","Avg_Sprint_Pelo","Avg_Pursuit_Pelo","Avg_MassStart_Pelo","MassStart","Sex"
2024-01-20,"Antholz-Anterselva","Italy","Moldova","Single Mixed Relay",2024,20,"World Cup",1629,11,30,1302.52250069666,1292.83242134642,1313.35145263342,1257.58423854953,1287.81559502385,1300.88622604269,1334.72542774137,1282.86414968668,1250.87101851779,1292.6816607328,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Norway","Single Mixed Relay",2024,20,"World Cup",1629,2,75,1766.30577729524,1709.59309409575,1673.19912052143,1539.62275401384,1388.35279954842,1765.4935654793,1690.28923225897,1651.56187033667,1523.90216392996,1379.17800119485,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Poland","Single Mixed Relay",2024,20,"World Cup",1629,16,25,1264.55824237167,1319.02929155328,1249.40306172041,1242.87141066285,NA,1264.90803680573,1237.2619998493,1265.89573890555,1258.31933066001,NA,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Romania","Single Mixed Relay",2024,20,"World Cup",1629,22,19,1246.77313445893,1288.64523631324,1255.00981958318,1201.75533865778,NA,1249.9172259142,1252.47045277492,1225.16465113444,1220.16879559901,NA,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Slovakia","Single Mixed Relay",2024,20,"World Cup",1629,18,23,1151.42878357116,1175.16777377674,1164.13497134895,1255.82837004709,NA,1151.22916171298,1209.56013424337,1191.69759569622,1273.33271677894,NA,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Slovenia","Single Mixed Relay",2024,20,"World Cup",1629,14,27,1305.87664290438,1388.49553362085,1265.50870457295,1256.24398514386,1297.82325350782,1305.82880259989,1393.1466265303,1262.46655236765,1260.08303512803,1300,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","South Korea","Single Mixed Relay",2024,20,"World Cup",1629,19,22,1282.35147350812,1298.79865627974,1292.37422743189,1238.2367674292,1271.13620149404,1284.48427277657,1301.76854647656,1310.78273665397,1233.05276438901,1275.15640835696,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Sweden","Single Mixed Relay",2024,20,"World Cup",1629,17,24,1633.50698945207,1503.18837134696,1621.44557570347,1481.1198678339,1302.95223615115,1639.17339164391,1528.34605405255,1612.1536875571,1471.21946032176,1300.63566216607,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Switzerland","Single Mixed Relay",2024,20,"World Cup",1629,15,26,1359.60235210673,1365.71574207159,1405.50980654199,1292.16336982107,1253.82606637524,1360.81418952686,1353.13305612469,1392.72152895577,1287.55355787927,1245.67772514734,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","USA","Single Mixed Relay",2024,20,"World Cup",1629,9,34,1350.66808941881,1319.23059570544,1367.26477198572,1235.31097260389,1286.16142724319,1348.72968227715,1353.66953048564,1325.71957239036,1230.94252260776,1292.36555359624,0,"Mixed"
2024-01-20,"Antholz-Anterselva","Italy","Ukraine","Single Mixed Relay",2024,20,"World Cup",1629,10,31,1340.83123213528,1384.5903201041,1300.47804093444,1273.16692329711,1288.29093983737,1339.25129833261,1380.24577231122,1289.34488338431,1283.01880631243,1300,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Australia","Single Mixed Relay",2024,27,"World Championship",634,27,14,1164.49668893332,1126.64026262797,1202.93014926498,NA,NA,1167.27952126453,1187.68157745758,1228.50951465921,NA,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Austria","Single Mixed Relay",2024,27,"World Championship",634,9,34,1538.72441281282,1606.80255788083,1501.57656056885,1417.49460277576,1349.84641530303,1538.12308654488,1589.75168141078,1525.60999749627,1416.17751652217,1361.44471423982,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Belgium","Single Mixed Relay",2024,27,"World Championship",634,16,25,1490.77520967521,1486.17818154285,1488.46646384522,1329.71778169166,1266.01845220452,1492.77902056647,1466.36226423108,1484.31747643087,1324.37999557894,1271.61677144725,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Bulgaria","Single Mixed Relay",2024,27,"World Championship",634,17,24,1237.30662946475,1301.03312048752,1211.21038923517,1264.47643019245,NA,1236.05077240308,1275.17556536205,1228.99487439004,1281.83799509508,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Canada","Single Mixed Relay",2024,27,"World Championship",634,21,20,1392.59278711195,1424.78093835425,1387.65456968504,1259.39518370024,1306.23880975578,1395.64247392698,1412.94548487515,1387.4671961383,1266.50248442413,1307.33977618327,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Croatia","Single Mixed Relay",2024,27,"World Championship",634,25,16,1092.10767157884,1111.53208530285,1108.44974321185,1271.40435990176,NA,1093.23140523804,1083.57832537231,1113.15194980856,1300,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Czechia","Single Mixed Relay",2024,27,"World Championship",634,10,31,1447.55652467524,1488.48471349448,1410.64989786957,1355.64431926521,1335.5497475912,1446.07536277472,1443.85367107861,1405.4894038767,1353.70690982392,1345.35617879682,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Estonia","Single Mixed Relay",2024,27,"World Championship",634,11,30,1335.1976526274,1350.31316581486,1329.14362651645,1194.76131171177,NA,1332.54122746363,1365.06652057205,1312.9472767281,1189.38484610054,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Finland","Single Mixed Relay",2024,27,"World Championship",634,12,29,1401.89684624783,1384.06294356651,1410.19844212815,1280.1751946616,1278.28068472708,1403.9495453279,1352.62886471886,1424.35081993918,1279.20039450194,1270.65058855219,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","France","Single Mixed Relay",2024,27,"World Championship",634,1,90,1736.23981996264,1653.50725464596,1643.50850758591,1529.53095042968,1374.35539634836,1733.9716013489,1610.53374658856,1625.06884091946,1521.51237354053,1361.83704948534,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Germany","Single Mixed Relay",2024,27,"World Championship",634,6,45,1652.64091827495,1647.03871152111,1566.6257000071,1431.47051794065,1317.78278651566,1651.99133385049,1641.5822153721,1547.47229408893,1417.30517569006,1306.69776470533,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Greece","Single Mixed Relay",2024,27,"World Championship",634,28,13,1112.83237573421,1106.48590244224,1131.24829038166,NA,NA,1115.81525544434,1159.74234771198,1166.21783204169,NA,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Italy","Single Mixed Relay",2024,27,"World Championship",634,2,75,1707.94569104193,1634.27262920653,1636.85293770122,1488.86619339378,1290.98134564248,1705.82702738511,1645.39499539196,1625.15308078893,1480.58436804929,1291.10004836153,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Japan","Single Mixed Relay",2024,27,"World Championship",634,26,15,1124.39483056982,1142.70560511045,1147.47670216876,1192.83590937631,NA,1126.20204561324,1157.45863230099,1157.5467436504,1201.83382382603,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Kazakhstan","Single Mixed Relay",2024,27,"World Championship",634,23,18,1309.65688707051,1304.10172581548,1357.80333637312,1229.80131556779,1277.51317013736,1312.4495245271,1303.68174076741,1347.11895521331,1235.69601648909,1279.94197643989,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Latvia","Single Mixed Relay",2024,27,"World Championship",634,8,37,1465.24202605792,1422.07864878105,1476.45097835022,1333.38289406285,1290.20185309062,1463.00026941025,1405.11168164131,1440.19484154324,1316.64100535154,1285.68022216175,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Lithuania","Single Mixed Relay",2024,27,"World Championship",634,24,17,1295.09138708474,1354.53863619281,1292.50349039367,1217.96656114714,1267.75823670746,1298.19902988191,1310.11974710651,1296.27787832159,1210.65635234739,1262.06851377348,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Moldova","Single Mixed Relay",2024,27,"World Championship",634,19,22,1178.81159671055,1143.19044173559,1207.14910156573,1239.55116634335,NA,1177.74190935044,1197.56529956491,1199.32806302019,1239.02871446275,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Norway","Single Mixed Relay",2024,27,"World Championship",634,3,65,1797.89722023679,1744.58036370979,1703.73073789708,1586.54703124558,1406.79289088279,1797.1093327367,1748.9292559798,1702.15612010881,1592.48256769309,1406.00283981785,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Poland","Single Mixed Relay",2024,27,"World Championship",634,13,28,1283.70018808239,1346.41585880005,1246.50466485388,1259.25087117719,1284.11053125416,1281.13595579098,1347.25898801111,1221.51213999096,1254.44606103435,1300,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Romania","Single Mixed Relay",2024,27,"World Championship",634,20,21,1268.71261003746,1354.94673378454,1252.40720725212,1205.21187411791,NA,1269.37180387379,1290.41176896699,1265.13801885251,1216.49389986352,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Slovakia","Single Mixed Relay",2024,27,"World Championship",634,22,19,1134.81049043641,1165.38857198417,1139.22892240592,1248.72748402327,NA,1134.71115410295,1199.84402863572,1139.38928711147,1280.20907015402,NA,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Slovenia","Single Mixed Relay",2024,27,"World Championship",634,18,23,1465.26306944017,1481.65615247388,1459.36057297475,1318.49164797929,1319.85900364002,1467.85706152792,1457.91604564179,1459.36445542089,1325.99496941125,1323.36353369415,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","South Korea","Single Mixed Relay",2024,27,"World Championship",634,15,26,1322.58421463334,1367.83951411791,1314.64713226606,1233.46921704726,1271.13620149404,1321.5101243031,1298.79865627974,1292.37422743189,1238.2367674292,1275.15640835696,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Sweden","Single Mixed Relay",2024,27,"World Championship",634,4,55,1685.75575874047,1611.23149663859,1623.80119658311,1542.48534719908,1356.94072382135,1684.48545110777,1573.88334146422,1604.51970434383,1531.42528233154,1359.28160233192,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Switzerland","Single Mixed Relay",2024,27,"World Championship",634,5,50,1615.3063191305,1598.76256086082,1539.93327661794,1430.70957620002,1293.33255629098,1613.69734780915,1565.83679365816,1563.13296855656,1420.31903237646,1284.3140729289,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","USA","Single Mixed Relay",2024,27,"World Championship",634,7,41,1411.31291505101,1417.20547621221,1392.8916983339,1242.59966618013,1286.16142724319,1407.79924603449,1319.23059570544,1367.26477198572,1235.31097260389,1292.36555359624,0,"Mixed"
2024-02-15,"Nove Mesto","Czechia","Ukraine","Single Mixed Relay",2024,27,"World Championship",634,14,27,1482.49591316564,1471.7970785974,1479.24088241874,1331.02893444336,1261.17545154627,1483.36263180955,1410.52633973725,1467.28258275294,1331.85963967643,1264.98094115499,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Austria","Single Mixed Relay",2024,32,"World Cup",327,8,37,1483.18474333639,1463.9929028959,1458.52688885672,1297.25041285746,1281.12425877416,1482.21205179787,1401.26606147041,1436.25196890959,1285.18147634396,1284.00015026248,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Belgium","Single Mixed Relay",2024,32,"World Cup",327,10,31,1495.85320253033,1528.42510716736,1488.46646384522,1329.71778169166,1260.73318022115,1496.06263602068,1486.17818154285,1484.31747643087,1324.37999557894,1267.42115622271,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Bulgaria","Single Mixed Relay",2024,32,"World Cup",327,22,19,1065.31501116184,1057.04220348182,1102.59983396297,1141.37872836155,NA,1066.42769710974,1070.42775017186,1115.34920744628,1151.0958587711,NA,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Croatia","Single Mixed Relay",2024,32,"World Cup",327,20,21,1128.17006931385,1099.14728419067,1166.53292008857,1261.8829995235,NA,1128.82151005958,1119.59430109427,1180.93182876146,1286.81677352567,NA,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Czechia","Single Mixed Relay",2024,32,"World Cup",327,9,34,1405.17924836144,1440.65904588186,1374.04578694433,1284.54512140354,1252.30934552848,1403.66894783879,1469.20785217587,1385.76516723481,1296.54509419927,1265.24498838334,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Estonia","Single Mixed Relay",2024,32,"World Cup",327,15,26,1344.73845223179,1360.07417233687,1321.05879774465,1187.64001218403,1293.81826196218,1345.42408718289,1363.11224540727,1292.41109156926,1179.84030311107,1288.01147983445,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Finland","Single Mixed Relay",2024,32,"World Cup",327,3,65,1411.18464194641,1405.20731145654,1410.19844212815,1280.1751946616,1278.28068472708,1406.69580739736,1384.06294356651,1424.35081993918,1279.20039450194,1270.65058855219,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","France","Single Mixed Relay",2024,32,"World Cup",327,5,50,1720.23155857508,1652.74035264661,1606.80214827891,1499.73662056621,1355.38395122177,1720.36508432652,1626.21138068288,1584.93072176978,1490.99276173529,1343.0677081099,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Germany","Single Mixed Relay",2024,32,"World Cup",327,6,45,1536.4370779713,1506.74801677132,1490.36832041468,1342.8920365366,1298.46468875724,1535.05481798173,1476.85090355203,1461.10166383556,1339.31072327465,1301.69158790729,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Italy","Single Mixed Relay",2024,32,"World Cup",327,13,28,1456.26493505602,1444.34505543123,1428.80738874877,1289.53864443371,1286.68382252636,1457.45993345218,1423.13796427665,1419.96425216618,1284.44556178989,1288.18273503503,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Kazakhstan","Single Mixed Relay",2024,32,"World Cup",327,23,18,1196.38099472453,1264.70671153737,1192.6753265584,1272.92489059177,NA,1199.26443474621,1261.76140198328,1204.62965926116,1300,NA,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Latvia","Single Mixed Relay",2024,32,"World Cup",327,14,27,1488.5487783326,1493.23858825894,1476.45097835022,1333.38289406285,1297.98596543082,1490.59471415225,1422.07864878105,1440.19484154324,1316.64100535154,1298.65681838172,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Lithuania","Single Mixed Relay",2024,32,"World Cup",327,19,22,1321.98152475047,1354.2128527978,1348.56802668824,1268.89057163531,1267.75823670746,1324.39828499903,1392.24725849955,1363.93224595623,1269.58328879776,1262.06851377348,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Moldova","Single Mixed Relay",2024,32,"World Cup",327,18,23,1227.60335163321,1281.67843820502,1227.70744117678,1260.06479480951,NA,1228.31734182025,1200.15113384372,1230.36027438777,1280.25418362756,NA,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Norway","Single Mixed Relay",2024,32,"World Cup",327,1,90,1694.75989950201,1623.79737336225,1601.60549844614,1463.65996444969,1375.1099020165,1692.57084981435,1610.33496360814,1581.45520371646,1460.27480735569,1368.80461315027,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Poland","Single Mixed Relay",2024,32,"World Cup",327,21,20,1302.91636674603,1297.13086475984,1293.633238721,1255.71801143819,1285.31539629622,1306.14427287462,1281.48488671554,1290.02351954211,1231.03542300489,1284.11053125416,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Romania","Single Mixed Relay",2024,32,"World Cup",327,11,30,1265.90959671659,1325.17067400418,1252.40720725212,1205.21187411791,NA,1263.54210737806,1325.37844918391,1265.13801885251,1216.49389986352,NA,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Slovenia","Single Mixed Relay",2024,32,"World Cup",327,16,25,1381.66962613014,1280.98126397177,1427.28334802422,1279.16176575776,1300.97415258965,1383.39067607751,1272.16789202798,1430.67525753153,1284.87613152418,1296.97096753172,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","South Korea","Single Mixed Relay",2024,32,"World Cup",327,17,24,1313.53816237515,1367.86159145715,1314.64713226606,1233.46921704726,1266.67913025202,1314.81674176062,1323.8458878878,1292.37422743189,1238.2367674292,1276.05170652335,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Sweden","Single Mixed Relay",2024,32,"World Cup",327,2,75,1642.90695575815,1578.01405772485,1607.05307042587,1479.49244437647,1293.65364448619,1640.81614814308,1536.16760198816,1594.12597143449,1471.80666536502,1289.40525167918,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Switzerland","Single Mixed Relay",2024,32,"World Cup",327,4,55,1588.68124010815,1540.47812686239,1539.93327661794,1430.70957620002,1295.00689312827,1587.00232572008,1598.76256086082,1563.13296855656,1420.31903237646,1289.11633175558,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","USA","Single Mixed Relay",2024,32,"World Cup",327,7,41,1425.47361725568,1444.86526586115,1392.8916983339,1242.59966618013,1286.1246647897,1423.20157948259,1417.20547621221,1367.26477198572,1235.31097260389,1284.48623245977,0,"Mixed"
2024-03-03,"Holmenkollen","Norway","Ukraine","Single Mixed Relay",2024,32,"World Cup",327,12,29,1455.7940498303,1439.97413016088,1452.70744519983,1345.56221167536,1256.68742781903,1456.4710542115,1474.04350333186,1424.34204630992,1341.5852526561,1267.99668204849,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Austria","Single Mixed Relay",2025,1,"World Cup",127,4,55,1500.74161585121,1563.50100313617,1509.42580576256,1394.1981462889,1348.19607022781,1498.39367242214,1606.80255788083,1507.68396704018,1410.82134857518,1349.84641530303,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Belgium","Single Mixed Relay",2025,1,"World Cup",127,19,22,1176.3243469667,1153.3578026059,1197.9703867322,1259.05626049098,NA,1177.1780621372,1218.77436220912,1180.8266380612,1251.83089469527,NA,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Bulgaria","Single Mixed Relay",2025,1,"World Cup",127,12,29,1260.46416572962,1323.08893309224,1229.52527181976,1270.86152899691,NA,1258.77860647822,1268.90630359441,1217.08855508207,1274.12569154309,NA,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Canada","Single Mixed Relay",2025,1,"World Cup",127,20,21,1251.35496365343,1243.1485786901,1250.00639507714,1316.88316488708,1306.23880975578,1253.77890871839,1254.31021719557,1241.1839942084,1303.77819724491,1307.33977618327,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Czechia","Single Mixed Relay",2025,1,"World Cup",127,14,27,1337.34140375758,1261.89054672039,1348.71142237092,1250.0119550786,1251.56696381746,1337.82527884963,1265.07385369681,1327.34388032551,1238.05275412077,1243.0199574323,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Estonia","Single Mixed Relay",2025,1,"World Cup",127,8,37,1357.39136553096,1360.07417233687,1358.48229511178,1204.25850245068,1293.81826196218,1355.07985178229,1363.11224540727,1350.75339916623,1187.36294405963,1288.01147983445,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Finland","Single Mixed Relay",2025,1,"World Cup",127,11,30,1405.34171551048,1405.20731145654,1423.21884287176,1286.09730856213,1278.28068472708,1405.22744931802,1384.06294356651,1415.19287162116,1283.64389242603,1270.65058855219,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","France","Single Mixed Relay",2025,1,"World Cup",127,2,75,1709.96434528775,1680.0191286449,1684.16559115525,1593.48915376519,1405.51675972488,1708.78045102531,1673.95409947314,1674.76271247381,1586.20966885205,1424.13736438221,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Germany","Single Mixed Relay",2025,1,"World Cup",127,3,65,1609.65198913099,1670.02211416512,1576.22601383906,1443.73250551458,1322.17919755225,1608.09045657566,1647.03871152111,1567.16300686799,1435.63756773761,1326.09317359088,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Italy","Single Mixed Relay",2025,1,"World Cup",127,17,24,1482.45361564471,1452.19763836542,1492.70000637688,1365.06314456955,1298.63069722444,1486.42471923743,1436.10892045966,1462.0423406787,1358.15406324761,1294.09866534006,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Kazakhstan","Single Mixed Relay",2025,1,"World Cup",127,22,19,1306.57165987499,1327.15886076001,1349.86688231848,1235.1497600669,1289.1249803269,1310.5876132416,1315.96165440509,1349.75895449214,1229.68506654846,1300,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Latvia","Single Mixed Relay",2025,1,"World Cup",127,13,28,1467.57167725793,1493.23858825894,1484.10686767654,1337.74802534472,1299.55524415182,1469.24805703626,1422.07864878105,1482.84776615461,1339.83795995636,1305.40415303222,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Lithuania","Single Mixed Relay",2025,1,"World Cup",127,21,20,1166.33588862944,1187.64970382752,1161.47801948715,1144.60493701511,NA,1167.96187684217,1212.42329774788,1137.03296410253,1155.80048700101,NA,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Moldova","Single Mixed Relay",2025,1,"World Cup",127,15,26,1302.14112006658,1303.571209857,1322.23560661064,1250.30020769515,1287.81559502385,1302.58243052699,1271.42429481938,1310.04507160308,1250.72294549417,1292.6816607328,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Norway","Single Mixed Relay",2025,1,"World Cup",127,5,50,1602.93593265202,1623.79737336225,1563.37325373118,1466.33620531674,1364.04481653566,1602.13692564917,1610.33496360814,1580.44909783397,1469.15743822897,1375.34684298313,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Poland","Single Mixed Relay",2025,1,"World Cup",127,18,23,1283.1132638871,1322.82738155179,1231.15176949581,1261.1116116716,1285.31539629622,1284.90897428094,1308.01003134912,1219.26230549308,1271.10653432768,1284.11053125416,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Romania","Single Mixed Relay",2025,1,"World Cup",127,16,25,1255.02365967905,1325.17067400418,1246.24898434521,1209.22713773185,NA,1255.27149200501,1325.37844918391,1232.29958059144,1210.75553208309,NA,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Slovakia","Single Mixed Relay",2025,1,"World Cup",127,24,17,1132.15123503475,1163.08678615929,1137.51113181715,1255.82837004709,NA,1134.90710325381,1125.94711106966,1108.83662566724,1273.33271677894,NA,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Slovenia","Single Mixed Relay",2025,1,"World Cup",127,6,45,1398.26064083948,1413.9130804218,1397.76104323588,1349.30198787734,1344.37211854683,1395.34667800447,1456.08725516635,1385.04423741929,1350.79697795499,1352.20249240804,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","South Korea","Single Mixed Relay",2025,1,"World Cup",127,23,18,1198.14395966433,1193.39380541005,1216.8491157021,1300.58935210773,1251.08730387568,1201.33229531036,1161.69697902082,1201.98050104318,1300.69335542086,1266.00122940576,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Sweden","Single Mixed Relay",2025,1,"World Cup",127,1,90,1498.61775392759,1487.56226751085,1504.63292773525,1587.50938015328,1291.38767969465,1494.44777611415,1447.34262615015,1496.51636697565,1573.59032436213,1289.86785846429,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Switzerland","Single Mixed Relay",2025,1,"World Cup",127,7,41,1468.60433409121,1522.80384496318,1464.81999457616,1330.07979010029,1314.71316822955,1467.33975426222,1529.78505359957,1471.76062168119,1332.533382773,1317.30960968183,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","USA","Single Mixed Relay",2025,1,"World Cup",127,10,31,1292.4513096274,1309.89185386893,1305.0799479895,1227.10387866486,1280.00357800235,1290.29337019731,1323.31588527064,1285.07189262469,1206.35999131051,1276.47479764983,0,"Mixed"
2024-11-30,"Kontiolahti","Finland","Ukraine","Single Mixed Relay",2025,1,"World Cup",127,9,34,1278.53383783227,1388.09037263294,1244.38625418549,1254.33726171832,1287.4015010233,1275.56399685879,1430.27271377279,1234.08868451051,1264.43524724265,1300,0,"Mixed"
2025-01-12,"Oberhof","Germany","Austria","Single Mixed Relay",2025,15,"World Cup",823,5,50,1497.12031054365,1584.60963897459,1454.2533342514,1402.77892512618,1334.3411578732,1495.28564433823,1523.97585266574,1431.11740486546,1397.55165483849,1340.40916757152,0,"Mixed"
2025-01-12,"Oberhof","Germany","Belgium","Single Mixed Relay",2025,15,"World Cup",823,23,18,1182.6261455036,1228.10777285255,1185.26220503733,1259.05626049098,NA,1185.45868990649,1224.8505344422,1207.14933627631,1251.83089469527,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Bulgaria","Single Mixed Relay",2025,15,"World Cup",823,19,22,1073.87314922094,1056.02709068591,1085.84836236904,1141.37872836155,NA,1073.35536903174,1089.30563589272,1097.61646098529,1151.0958587711,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Canada","Single Mixed Relay",2025,15,"World Cup",823,22,19,1258.63850553516,1263.50345849753,1266.19298515855,1210.19404318233,NA,1261.99257944706,1299.51430980677,1291.69448647636,1216.33185918148,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Czechia","Single Mixed Relay",2025,15,"World Cup",823,9,34,1444.02786944733,1380.53135046742,1422.4827360074,1310.33653949367,1293.20754690502,1443.50032244413,1356.59550872718,1409.08549626102,1302.89119112037,1291.22619006908,0,"Mixed"
2025-01-12,"Oberhof","Germany","Estonia","Single Mixed Relay",2025,15,"World Cup",823,7,41,1336.84972708905,1351.06842927998,1341.28893469199,1194.85701818985,1281.21834482575,1333.76838855258,1351.06304648634,1325.60126749467,1191.54820321342,1294.74552266785,0,"Mixed"
2025-01-12,"Oberhof","Germany","Finland","Single Mixed Relay",2025,15,"World Cup",823,1,90,1539.35299134079,1521.50409835038,1494.64766911254,1349.51051890867,1298.35363053976,1536.02625042323,1449.23513881223,1470.68971714364,1325.59606817233,1292.90994613991,0,"Mixed"
2025-01-12,"Oberhof","Germany","France","Single Mixed Relay",2025,15,"World Cup",823,2,75,1563.83942151716,1520.32732097117,1520.95638082046,1418.63130748836,1406.63821171742,1561.12101873822,1479.05073588805,1477.48429926239,1398.71229195881,1413.01277278249,0,"Mixed"
2025-01-12,"Oberhof","Germany","Germany","Single Mixed Relay",2025,15,"World Cup",823,3,65,1592.92916430548,1398.38075344542,1561.52967594372,1406.65395907389,1307.45726554702,1591.25050709061,1475.73581425562,1544.10862622227,1388.74738005985,1303.98181987172,0,"Mixed"
2025-01-12,"Oberhof","Germany","Greece","Single Mixed Relay",2025,15,"World Cup",823,24,17,1092.11808103131,1099.50254242649,1105.89376785825,NA,NA,1094.50905033512,1170.25891377969,1135.91025528778,NA,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Italy","Single Mixed Relay",2025,15,"World Cup",823,16,25,1321.19415755867,1367.81768695254,1317.02538410273,1246.87113157994,1284.42647006314,1322.40932878597,1369.78539943933,1316.91879819034,1264.46175892439,1300,0,"Mixed"
2025-01-12,"Oberhof","Germany","Japan","Single Mixed Relay",2025,15,"World Cup",823,20,21,1128.67085444205,1142.70560511045,1140.95466115636,1192.83590937631,NA,1129.28853692908,1157.45863230099,1170.35519684345,1201.83382382603,NA,0,"Mixed"
2025-01-12,"Oberhof","Germany","Kazakhstan","Single Mixed Relay",2025,15,"World Cup",823,25,16,1203.27452163632,1239.28455513981,1237.41073091466,1235.1497600669,1289.1249803269,1207.36469104364,1323.08503164601,1275.7444162611,1229.68506654846,1300,0,"Mixed"
2025-01-12,"Oberhof","Germany","Latvia","Single Mixed Relay",2025,15,"World Cup",823,10,31,1249.52151391167,1230.85240328286,1259.16962401476,1209.91204452259,NA,1246.68828361696,1311.61901255538,1266.69943639017,1226.6270338615,NA,0,"Mixed"
