FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Viktoriya Shchenina,Viktoriya Shchenina,-209175,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Pribytkova,Mariya Pribytkova,-209063,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Kudyurova,Sofya Kudyurova,-209232,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Darya Chernaya,Darya Chernaya,-209554,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Olesya Gamulina,Olesya Gamulina,-207839,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Ivanova,Sofya Ivanova,-207800,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Alena Mochalova,Alena Mochalova,-209836,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Stolbova,Sofiya Stolbova,-209047,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Kseniya Lukyantseva,Kseniya Lukyantseva,-210002,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Ulyana Efremova,Ulyana Efremova,-209662,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Milana Ivanova,Milana Ivanova,-207627,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Ulyana Olenskaya,Ulyana Olenskaya,-209489,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Darya Kashitsina,Darya Kashitsina,-209855,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Krasnova,Anna Krasnova,-209162,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Grebyonkina,Anastasiya Grebyonkina,-209639,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Eva Borodina,Eva Borodina,-207877,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Yustina Demina,Yustina Demina,-208021,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Diana Seeleva,Diana Seeleva,-207865,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Suslina,Anastasiya Suslina,-207766,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anna Borodina,Anna Borodina,-209905,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Viktoriya Miroshnikova,Viktoriya Miroshnikova,-209647,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Natalya Drozdova,Natalya Drozdova,-209270,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Olesya Terenteva,Olesya Terenteva,-209253,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Valeriya Khayrullina,Valeriya Khayrullina,-207342,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Lyaysan Yakupova,Lyaysan Yakupova,-210198,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Olga Donchenko,Olga Donchenko,-209696,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Osedak,Sofya Osedak,-207957,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Besyulkina,Mariya Besyulkina,-209239,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anna Chibisova,Anna Chibisova,-209921,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Polina Saltsman,Polina Saltsman,-209648,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Varvara Shlyomina,Varvara Shlyomina,-209463,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Kseniya Vasileva,Kseniya Vasileva,-209337,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Irina Konkova,Irina Konkova,-207652,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Lyapunova,Elizaveta Lyapunova,-209725,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Yana Lyzhina,Yana Lyzhina,-209315,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Darya Merzlyakova,Darya Merzlyakova,-209346,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Podolskaya,Sofiya Podolskaya,-208030,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Veronika Ryzhenkova,Veronika Ryzhenkova,-207940,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Aleksandra Mochaeva,Aleksandra Mochaeva,-207733,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Darya Galkina,Darya Galkina,-209363,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Adelina Korolyova,Adelina Korolyova,-209829,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Merzlyakova,Anna Merzlyakova,-209265,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Kseniya Tikhanova,Kseniya Tikhanova,-210058,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Ekaterina Khristoforova,Ekaterina Khristoforova,-207904,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Yusherova,Mariya Yusherova,-210111,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Kalinina,Anastasiya Kalinina,-209186,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Akimova,Sofiya Akimova,-209724,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Kristina Belonogova,Kristina Belonogova,-209891,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Manukovskaya,Anna Manukovskaya,-207953,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Ruslana Kosolapova,Ruslana Kosolapova,-209340,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Abapolova,Anastasiya Abapolova,-209287,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Avgusta Maslakova,Avgusta Maslakova,-207801,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Tarasova,Anastasiya Tarasova,-209622,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Polina Starkova,Polina Starkova,-208092,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Kseniya Kazantseva,Kseniya Kazantseva,-209798,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Elyana Abdulova,Elyana Abdulova,-208011,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Konyukhova,Mariya Konyukhova,-209899,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Sakovich,Elizaveta Sakovich,-209240,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Darya Fedorova,Darya Fedorova,-209766,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Viktoriya Begurdzhaeva,Viktoriya Begurdzhaeva,-209669,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Darya Manina,Darya Manina,-210143,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Veronika Zubenkova,Veronika Zubenkova,-209447,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Skorikova,Sofya Skorikova,-209352,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Tatyana Zheleznova,Tatyana Zheleznova,-209727,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Polina Berdnikova,Polina Berdnikova,-207896,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Polina Tarasova,Polina Tarasova,-209511,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Darya Rysenkova,Darya Rysenkova,-209695,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Martynenko,Anna Martynenko,-208037,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Evelina Lubnina,Evelina Lubnina,-209787,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Terekhova,Mariya Terekhova,-209562,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Safiya Shebolkina,Safiya Shebolkina,-209342,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Selezneva,Sofiya Selezneva,-209317,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Shishkina,Sofya Shishkina,-208085,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Darya Kibardina,Darya Kibardina,-207866,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Angelina Chikiryakina,Angelina Chikiryakina,-207835,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Aleksandra Pavlovskaya,Aleksandra Pavlovskaya,-209902,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Alesya Sapozhkova,Alesya Sapozhkova,-209796,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Maksheeva,Sofya Maksheeva,-209434,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Miroslava Pavlova,Miroslava Pavlova,-209826,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Karolina Ketova,Karolina Ketova,-210185,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Diana Terenteva,Diana Terenteva,-209635,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Evgeniya Kuznetsova,Evgeniya Kuznetsova,-209529,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Dilyara Rafikova,Dilyara Rafikova,-209343,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Murzakova,Anastasiya Murzakova,-209757,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Pushkareva,Anastasiya Pushkareva,-208048,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Valeriya Ryapolova,Valeriya Ryapolova,-209719,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Darya Ageeva,Darya Ageeva,-210103,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Egorova,Elizaveta Egorova,-209049,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Alena Razmyslova,Alena Razmyslova,-210071,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Darya Petrova,Darya Petrova,-210015,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Aleksandra Dorokhina,Aleksandra Dorokhina,-209886,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Ulyana Ananeva,Ulyana Ananeva,-209614,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Viktoriya Shilova,Viktoriya Shilova,-207101,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Maryana Kostina,Maryana Kostina,-210106,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Karina Kaufman,Karina Kaufman,-210247,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Kolmykova,Elizaveta Kolmykova,-209890,Russia,False,False,False,0,1300.0,1300.0,1300.0,1276.5432039358986,1300.0,1300.0,1274.1692803829565,1300.0,1264.6507656601325,2,False,2,0.0,0.0
Kira Plekhova,Kira Plekhova,-209076,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mayya Chernikova,Mayya Chernikova,-209008,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Vasilisa Mishinkina,Vasilisa Mishinkina,-209487,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Polevechko,Anastasiya Polevechko,-208060,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Ekaterina Kozik,Ekaterina Kozik,-210093,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Margarita Musina,Margarita Musina,-209007,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Arina Delieva,Arina Delieva,-209433,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Gridneva,Mariya Gridneva,-209544,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Lisova,Mariya Lisova,-209852,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Beylina,Mariya Beylina,-210181,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Dmitrieva,Elizaveta Dmitrieva,-209009,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Milana Bodrova,Milana Bodrova,-210114,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Soloveva,Anna Soloveva,-209030,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Varvara Ryabtseva,Varvara Ryabtseva,-210094,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Veronika Smirnova,Veronika Smirnova,-207107,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elizaveta Bespalova,Elizaveta Bespalova,-210176,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Amozova,Sofiya Amozova,-209866,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Mariya Konshina,Mariya Konshina,-209273,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Ekaterina Kozhevnikova,Ekaterina Kozhevnikova,-207857,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Anastasiya Kondratenko,Anastasiya Kondratenko,-207852,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Varvara Karyakina,Varvara Karyakina,-210210,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Irina Fatova,Irina Fatova,-209636,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Sofiya Shulga,Sofiya Shulga,-209726,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Elena Chistoedova,Elena Chistoedova,-210054,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Anna Bogdanova,Anna Bogdanova,-208089,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Sofya Fetisova,Sofya Fetisova,-210241,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1300.0,1300.0,1274.1692803829565,1300.0,1300.0,2,False,2,0.0,0.0
Aysylu Anvarova,Aysylu Anvarova,-209036,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Polina Dubovkina,Polina Dubovkina,-209114,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1276.6166943927535,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Polina Osheva,Polina Osheva,-210228,Russia,False,False,False,0,1300.0,1300.0,1276.7941008803052,1300.0,1270.8551351291403,1276.6166943927535,1274.1692803829565,1268.7786395213298,1300.0,2,False,2,0.0,0.0
Vasilisa Golopridova,Vasilisa Golopridova,-207314,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
Varvara Glushkova,Varvara Glushkova,-207903,Russia,False,False,False,0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2,False,2,0.0,0.0
