FISName,Skier,ID,Nation,StartOrder,Bib,Is_Host_Nation,In_Startlist,Year,Run1,Run2,Time,Points,Discipline,Elo,Downhill_Elo,Super G_Elo,Giant Slalom_Elo,Slalom_Elo,Combined_Elo,Tech_Elo,Speed_Elo,Race_Elo,Race1_Prob,City,Country,Race_Type,Race_Date
Chloe Lathrop,Chloe Lathrop,5339,USA,999,999,False,False,,,,,,Slalom,1274.3500019813143,1265.5709253288426,1272.5450984839335,1286.369374333727,1292.2771648728638,1289.5884390520164,1274.5387936491773,1261.9723462816562,1292.2771648728638,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Iulija Pleshkova,Iulija Pleshkova,3017,Russia,999,999,False,False,,,,,,Slalom,1207.152910042412,1216.657334497986,1220.5322492298924,1236.4188849520797,1292.1602092848027,1285.0941850852755,1242.6239409957232,1205.6383148719522,1292.1602092848027,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Midori Endo,Midori Endo,6333,Japan,999,999,False,False,,,,,,Slalom,1283.4656163539482,1265.5709253288426,1272.5450984839335,1294.4827397274748,1292.0433291606682,1289.5884390520164,1283.093096805369,1261.9723462816562,1292.0433291606682,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mirabel Rachwal,Mirabel Rachwal,6392,USA,999,999,False,False,,,,,,Slalom,1291.783552620112,1265.5709253288426,1272.5450984839335,1299.2645413816542,1292.0095835251514,1289.5884390520164,1291.2769825000753,1261.9723462816562,1292.0095835251514,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Akari Otani,Akari Otani,6521,Japan,999,999,False,False,,,,,,Slalom,1288.0045752984097,1265.5709253288426,1272.5450984839335,1296.7835041884362,1291.979551201065,1289.5884390520164,1287.228210559496,1261.9723462816562,1291.979551201065,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Camille Natter,Camille Natter,5992,USA,999,999,False,False,,,,,,Slalom,1252.746044966445,1289.6370248059477,1295.2582718835515,1290.5151993330635,1291.979551201065,1289.5884390520164,1278.1166297517775,1279.383287705456,1291.979551201065,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Juliette Legault,Juliette Legault,6460,Canada,999,999,False,False,,,,,,Slalom,1292.6738099050433,1265.5709253288426,1272.5450984839335,1270.617575494574,1291.851680676529,1289.5884390520164,1292.1468200872737,1261.9723462816562,1291.851680676529,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Victoria Leblanc,Victoria Leblanc,6462,Canada,999,999,False,False,,,,,,Slalom,1291.6277674839364,1265.5709253288426,1272.5450984839335,1270.617575494574,1291.851680676529,1289.5884390520164,1291.0268200872738,1261.9723462816562,1291.851680676529,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Loren Hannema,Loren Hannema,6458,Canada,999,999,False,False,,,,,,Slalom,1291.0449765209617,1265.5709253288426,1272.5450984839335,1270.617575494574,1291.7876190190077,1289.5884390520164,1290.3967277390395,1261.9723462816562,1291.7876190190077,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
April Bentley,April Bentley,6127,New Zealand,999,999,False,False,,,,,,Slalom,1292.3372390869,1265.5709253288426,1272.5450984839335,1270.617575494574,1291.6879472852886,1289.5884390520164,1292.095578512711,1261.9723462816562,1291.6879472852886,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Paloma McKenzie,Paloma McKenzie,6365,New Zealand,999,999,False,False,,,,,,Slalom,1291.1025896998383,1265.5709253288426,1272.5450984839335,1299.6319282067432,1291.5602783938814,1289.5884390520164,1290.6132816116535,1261.9723462816562,1291.5602783938814,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Cathinka Lunder,Cathinka Lunder,4097,Norway,999,999,False,False,,,,,,Slalom,1237.6815572256137,1299.3748412309617,1301.1722405724424,1248.0034967397098,1291.2370679308594,1300.0,1240.1283623051108,1299.9529507200684,1291.2370679308594,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lucy Wirth,Lucy Wirth,6431,USA,999,999,False,False,,,,,,Slalom,1280.2227901255949,1265.5709253288426,1272.5450984839335,1288.6144313421205,1291.156147104915,1289.5884390520164,1278.8626446249375,1261.9723462816562,1291.156147104915,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Yuki Nakamura,Yuki Nakamura,5414,Japan,999,999,False,False,,,,,,Slalom,1280.9428170263632,1265.5709253288426,1272.5450984839335,1294.9127046837834,1291.03570951752,1289.5884390520164,1281.3749466034897,1261.9723462816562,1291.03570951752,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mathilde Greibrokk,Mathilde Greibrokk,6059,Norway,999,999,False,False,,,,,,Slalom,1240.8458031736695,1265.5709253288426,1272.5450984839335,1247.151342847059,1290.657022413944,1289.5884390520164,1235.7978445709855,1261.9723462816562,1290.657022413944,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Katie McDonald,Katie McDonald,6428,USA,999,999,False,False,,,,,,Slalom,1281.5503553661888,1265.5709253288426,1272.5450984839335,1292.215204913903,1290.5659312199982,1289.5884390520164,1280.2842090277825,1261.9723462816562,1290.5659312199982,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lauren Wayland,Lauren Wayland,5110,Canada,999,999,False,False,,,,,,Slalom,1254.5368902158827,1299.3654071782723,1298.7899067651824,1276.6025558076303,1290.4569778821538,1300.0,1259.2588301449057,1298.1347184279075,1290.4569778821538,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Roberta Melesi,Roberta Melesi,428,Italy,999,999,False,False,,,,,,Slalom,1392.9478679604129,1269.636592397624,1384.4446917125767,1301.64238810805,1290.200053167333,1291.020813573732,1320.2943531314318,1374.8433298664895,1290.200053167333,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ji Soo Oh,Ji Soo Oh,6439,South Korea,999,999,False,False,,,,,,Slalom,1268.4552930186303,1265.5709253288426,1272.5450984839335,1292.9127961842423,1290.1317011584006,1289.5884390520164,1273.801372747935,1261.9723462816562,1290.1317011584006,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elin Van Pelt,Elin Van Pelt,5182,Iceland,999,999,False,False,,,,,,Slalom,1285.1075120949797,1265.5709253288426,1272.5450984839335,1283.8289646095454,1290.0768069539008,1289.5884390520164,1284.5122380244131,1261.9723462816562,1290.0768069539008,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ava Anderson,Ava Anderson,6356,USA,999,999,False,False,,,,,,Slalom,1276.4694474522644,1265.5709253288426,1272.5450984839335,1289.0063828652346,1290.0012256459706,1289.5884390520164,1275.774097362097,1261.9723462816562,1290.0012256459706,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jessica Timm,Jessica Timm,5606,Canada,999,999,False,False,,,,,,Slalom,1246.9196991248684,1295.502561375383,1296.4761962441776,1277.082283398948,1289.9960862153025,1289.5884390520164,1260.236619981698,1291.6164572741366,1289.9960862153025,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Brett Richardson,Brett Richardson,4212,Canada,999,999,False,False,,,,,,Slalom,1468.7400153438923,1298.8308378905947,1279.2970653241025,1456.3580990019516,1289.926651794583,1300.0,1473.1444368379675,1279.418483303575,1289.926651794583,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sophia Waldauf,Sophia Waldauf,4228,Austria,999,999,False,False,,,,,,Slalom,1289.81852250967,1265.5709253288426,1272.5450984839335,1229.1128086373262,1289.85783488961,1289.5884390520164,1290.2212503902474,1261.9723462816562,1289.85783488961,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Seo Jin Choi,Seo Jin Choi,6231,South Korea,999,999,False,False,,,,,,Slalom,1268.6208300988492,1265.5709253288426,1272.5450984839335,1290.8034953797398,1289.6346149969452,1289.5884390520164,1275.0616615125498,1261.9723462816562,1289.6346149969452,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jessica McCaw,Jessica McCaw,6366,New Zealand,999,999,False,False,,,,,,Slalom,1290.5180740388864,1265.5709253288426,1272.5450984839335,1300.0,1289.0815200650725,1289.5884390520164,1289.857000010549,1261.9723462816562,1289.0815200650725,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elena Grumer,Elena Grumer,6250,Austria,999,999,False,False,,,,,,Slalom,1248.889869460006,1265.5709253288426,1272.5450984839335,1258.2555664352817,1289.054063943427,1289.5884390520164,1244.9842383701448,1261.9723462816562,1289.054063943427,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nina Buet,Nina Buet,6195,France,999,999,True,False,,,,,,Slalom,1269.3722421105897,1265.5709253288426,1272.5450984839335,1282.139932752587,1289.054063943427,1289.5884390520164,1269.6092781929824,1261.9723462816562,1289.054063943427,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elle Murphy,Elle Murphy,3913,Ireland,999,999,False,False,,,,,,Slalom,1230.5428528859177,1292.57680799808,1284.4872298704738,1284.776471284972,1289.0133803608985,1299.8385240661714,1269.678870163016,1273.6299141139236,1289.0133803608985,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jie Ding,Jie Ding,5850,China,999,999,False,False,,,,,,Slalom,1276.7816582353214,1300.7644218209043,1300.5076141282718,1289.9240785814943,1288.8187657793958,1289.5884390520164,1273.4284990308288,1301.0354343879198,1288.8187657793958,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hannah Soria,Hannah Soria,5597,USA,999,999,False,False,,,,,,Slalom,1277.4369927532905,1265.5709253288426,1272.5450984839335,1290.7667485779252,1288.7190773394946,1289.5884390520164,1276.9197042902092,1261.9723462816562,1288.7190773394946,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ella Kaufmann,Ella Kaufmann,5350,Canada,999,999,False,False,,,,,,Slalom,1237.261633631833,1292.4991724457532,1278.4327707620737,1287.2393789463206,1288.523755369923,1289.5884390520164,1273.9713647561098,1263.8736645209506,1288.523755369923,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Isabel Reid,Isabel Reid,6165,USA,999,999,False,False,,,,,,Slalom,1256.1008795667829,1298.731689067993,1298.7303609916776,1276.6240682502337,1288.349934882972,1289.5884390520164,1261.1709228489046,1297.5566083894964,1288.349934882972,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mao Yamada,Mao Yamada,6516,Japan,999,999,False,False,,,,,,Slalom,1281.792789983362,1265.5709253288426,1272.5450984839335,1293.5915687142278,1288.1140671128685,1289.5884390520164,1280.760073219087,1261.9723462816562,1288.1140671128685,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nadine Fest,Nadine Fest,2969,Austria,999,999,False,False,,,,,,Slalom,1334.2114000330926,1265.8635677930968,1302.6211741320444,1253.1676567184195,1288.0905153496924,1309.371239305169,1260.33633050471,1316.3080775571618,1288.0905153496924,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Sondorbayar Altanzul,Sondorbayar Altanzul,6213,Mongolia,999,999,False,False,,,,,,Slalom,1264.1904316436044,1265.5709253288426,1272.5450984839335,1291.5691117371823,1288.0586172483725,1289.5884390520164,1272.4161498610692,1261.9723462816562,1288.0586172483725,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Arianne Forget,Arianne Forget,4919,Canada,999,999,False,False,,,,,,Slalom,1276.7461021454478,1265.5709253288426,1297.3542573677976,1282.7885709018938,1288.0155252447414,1300.0,1276.077065417211,1296.1101741632378,1288.0155252447414,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Zuzana Jakubcova,Zuzana Jakubcova,3595,Slovakia,999,999,False,False,,,,,,Slalom,1274.8965202784054,1265.5709253288426,1272.5450984839335,1284.4604754596912,1287.9131674616726,1289.5884390520164,1274.2835410166872,1261.9723462816562,1287.9131674616726,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Ester Ledecka,Ester Ledecka,2957,Czechia,999,999,False,False,,,,,,Slalom,1593.2447907275807,1510.9063990522104,1513.5827730880678,1315.772263586343,1287.6057417073405,1384.1584170093015,1305.3757610780567,1576.431159260355,1287.6057417073405,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Yongqi Ma,Yongqi Ma,5403,China,999,999,False,False,,,,,,Slalom,1272.739449826468,1300.7644218209043,1300.0,1287.6889172350575,1287.5259431909342,1289.5884390520164,1273.795493451549,1300.5182034241195,1287.5259431909342,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Dania Allenbach,Dania Allenbach,6136,Switzerland,999,999,False,False,,,,,,Slalom,1297.991023150653,1288.071447937038,1275.6077088265408,1295.8561333607397,1287.181862226219,1289.5884390520164,1298.7698217145485,1259.1812342319863,1287.181862226219,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Alaska Speedy,Alaska Speedy,6125,New Zealand,999,999,False,False,,,,,,Slalom,1263.17415052073,1297.0678340941613,1298.8412216824213,1290.4175165445315,1287.046530552378,1289.5884390520164,1272.7371043795615,1295.9917578342654,1287.046530552378,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Mia Hunt,Mia Hunt,4755,USA,999,999,False,False,,,,,,Slalom,1286.188791612859,1265.5709253288426,1298.579580152614,1238.6804837082873,1287.0352122556567,1300.0,1286.5745063252264,1298.755473866514,1287.0352122556567,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kjersti Moritz,Kjersti Moritz,4742,USA,999,999,False,False,,,,,,Slalom,1261.2420083722247,1265.5709253288426,1298.5909534220766,1268.4817005692223,1286.986735906111,1300.0,1259.1995345785351,1298.1050764573008,1286.986735906111,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Abby Olson,Abby Olson,5834,USA,999,999,False,False,,,,,,Slalom,1252.5157832557354,1299.663250698501,1296.7705066660446,1281.5319101812677,1286.9441321069214,1289.5884390520164,1262.475382062924,1295.6474758944903,1286.9441321069214,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Clea Peter,Clea Peter,5907,Switzerland,999,999,False,False,,,,,,Slalom,1282.2779939482505,1265.5709253288426,1272.5450984839335,1270.617575494574,1286.8920550221676,1289.5884390520164,1282.3023830873258,1261.9723462816562,1286.8920550221676,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hermine Dybwad,Hermine Dybwad,6470,Norway,999,999,False,False,,,,,,Slalom,1287.622836708518,1265.5709253288426,1272.5450984839335,1270.617575494574,1286.854773907017,1289.5884390520164,1286.8581642909958,1261.9723462816562,1286.854773907017,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elena Deda,Elena Deda,6506,Canada,999,999,False,False,,,,,,Slalom,1280.46039576674,1265.5709253288426,1272.5450984839335,1292.703438566181,1286.816557160281,1289.5884390520164,1279.104843552426,1261.9723462816562,1286.816557160281,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elisabeth Creighton,Elisabeth Creighton,4760,Canada,999,999,False,False,,,,,,Slalom,1238.680316633746,1265.5709253288426,1272.5450984839335,1261.338311552325,1286.486445788746,1289.5884390520164,1240.569587216397,1261.9723462816562,1286.486445788746,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Hina Honda,Hina Honda,5284,Japan,999,999,False,False,,,,,,Slalom,1272.027401092883,1265.5709253288426,1298.579580152614,1274.17866703789,1286.4145997235491,1300.0,1273.3301253843906,1298.755473866514,1286.4145997235491,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Chloe Panneton,Chloe Panneton,6461,Canada,999,999,False,False,,,,,,Slalom,1286.8310153767052,1265.5709253288426,1272.5450984839335,1270.617575494574,1286.3037691590348,1289.5884390520164,1285.8894982884551,1261.9723462816562,1286.3037691590348,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Kara Sato,Kara Sato,6051,Japan,999,999,False,False,,,,,,Slalom,1260.6622042302856,1265.5709253288426,1272.5450984839335,1284.8719158740034,1286.2546730909846,1289.5884390520164,1258.7867725242202,1261.9723462816562,1286.2546730909846,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Stefanie Fleckenstein,Stefanie Fleckenstein,3011,Canada,999,999,False,False,,,,,,Slalom,1208.5300261154223,1212.8588368802389,1238.323023631754,1279.3169386079514,1286.170408315519,1291.2703767560818,1284.6117365085602,1199.4833590245726,1286.170408315519,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Devon Phillips,Devon Phillips,6164,USA,999,999,False,False,,,,,,Slalom,1251.849434266427,1265.5709253288426,1299.87996729089,1273.0607803941066,1286.162271736157,1289.5884390520164,1252.7802733725036,1299.84213900448,1286.162271736157,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Regan Clute,Regan Clute,5927,USA,999,999,False,False,,,,,,Slalom,1279.1261744028152,1265.5709253288426,1272.5450984839335,1294.5564935938578,1286.0441003980425,1289.5884390520164,1277.6504526385002,1261.9723462816562,1286.0441003980425,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Yelin Choi,Yelin Choi,5848,South Korea,999,999,False,False,,,,,,Slalom,1256.650044775197,1265.5709253288426,1300.0,1289.0851407753312,1285.9154649195757,1300.0,1261.4150933653636,1300.0,1285.9154649195757,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Madeleine Sylvester-Davik,Madeleine Sylvester-Davik,5486,Norway,999,999,False,False,,,,,,Slalom,1336.592947765349,1265.5709253288426,1301.1722405724424,1336.7128709806286,1285.8466207429635,1289.5884390520164,1340.890193902483,1301.8856450749836,1285.8466207429635,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Tricia Mangan,Tricia Mangan,1341,USA,999,999,False,False,,,,,,Slalom,1230.1144894950276,1178.8655953336167,1235.2930228219195,1251.4400325700976,1285.5742025809611,1308.3236576925062,1246.2124993777852,1218.9664406876484,1285.5742025809611,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Guadalupe Simari Birkner,Guadalupe Simari Birkner,5683,Argentina,999,999,False,False,,,,,,Slalom,1232.3804023638763,1294.0847780245288,1288.1031294444792,1272.5407476672435,1285.5112841693117,1289.5884390520164,1257.2091839036443,1280.503555698809,1285.5112841693117,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Nino Tsiklauri,Nino Tsiklauri,415,Georgia,999,999,False,False,,,,,,Slalom,1250.3266627571052,1265.5709253288426,1272.5450984839335,1244.4578709438777,1285.4702611089351,1289.5884390520164,1247.900685712609,1261.9723462816562,1285.4702611089351,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Reina Sawamura,Reina Sawamura,6329,Japan,999,999,False,False,,,,,,Slalom,1262.0280586146753,1265.5709253288426,1272.5450984839335,1274.245842709192,1285.4482171487753,1289.5884390520164,1260.9871731112607,1261.9723462816562,1285.4482171487753,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Katarina Srobova,Katarina Srobova,5454,Slovakia,999,999,False,False,,,,,,Slalom,1262.4434601600426,1290.9932879284663,1297.0456699564647,1300.0,1285.3457392098476,1300.0,1283.481482702348,1286.0957544861346,1285.3457392098476,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Elisa Eisner,Elisa Eisner,6358,Austria,999,999,False,False,,,,,,Slalom,1239.8849251726558,1265.5709253288426,1272.5450984839335,1264.154714364983,1285.3167447386668,1289.5884390520164,1239.8262983556356,1261.9723462816562,1285.3167447386668,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Julie Wienert,Julie Wienert,6143,Switzerland,999,999,False,False,,,,,,Slalom,1285.1466686728118,1265.5709253288426,1272.5450984839335,1270.617575494574,1285.2368333190784,1289.5884390520164,1284.0737698463256,1261.9723462816562,1285.2368333190784,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Louison Accambray,Louison Accambray,3963,France,999,999,True,False,,,,,,Slalom,1217.568401353714,1290.252493732042,1279.556284944588,1233.9130380693468,1285.1940225727042,1292.0950583242495,1231.721638404695,1275.06015805604,1285.1940225727042,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Jana Atanasovska,Jana Atanasovska,5477,North Macedonia,999,999,False,False,,,,,,Slalom,1286.3548389380214,1265.5709253288426,1272.5450984839335,1270.617575494574,1285.1212322067372,1289.5884390520164,1285.310215288726,1261.9723462816562,1285.1212322067372,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Agustina Poklepovic,Agustina Poklepovic,5679,Argentina,999,999,False,False,,,,,,Slalom,1253.2143223635285,1296.9209342257934,1298.0976436852595,1275.2268819208982,1285.0564080249596,1289.5884390520164,1259.4476065987349,1295.8462286463885,1285.0564080249596,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Clara Direz,Clara Direz,252,France,999,999,True,False,,,,,,Slalom,1315.18567742985,1280.6379631209754,1250.6984976364197,1357.1651580925634,1284.7987133735085,1289.2688422310575,1374.2890255326308,1241.590643331274,1284.7987133735085,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Lola Blanc,Lola Blanc,5946,France,999,999,True,False,,,,,,Slalom,1283.008647441809,1265.5709253288426,1300.0,1298.3914021741364,1284.455926127357,1300.0,1281.952233212102,1300.0,1284.455926127357,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
Solveig Moritz,Solveig Moritz,5883,USA,999,999,False,False,,,,,,Slalom,1232.2394783392465,1295.425552664485,1295.069447369424,1272.5218752145013,1284.2235134910327,1289.5884390520164,1249.0631480635727,1289.6362998342836,1284.2235134910327,0.0,Are,Sweden,Ladies' Slalom,03/15/2026
