Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Pelo,Elo
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,9,Michela Figini,Switzerland,1852,1984,11,1966-01-01T00:00:00.000000,18.015058179329227,12,1305.2511105219678,1304.1085200534199
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,10,Jana Gantnerova-Soltysova,Slovakia,2095,1984,11,1959-01-01T00:00:00.000000,25.01574264202601,45,1309.175503316827,1306.8277611223261
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,11,Elisabeth Kirchler,Austria,1891,1984,11,1963-01-01T00:00:00.000000,21.01574264202601,35,1297.791714562176,1294.605654498295
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,12,Heidi Wiesler,Germany,2011,1984,11,1960-01-01T00:00:00.000000,24.01642710472279,30,1296.644406717145,1292.374721070491
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,13,Laurie Graham,Canada,1930,1984,11,1960-01-01T00:00:00.000000,24.01642710472279,25,1304.7577414522261,1299.1825302545951
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,14,Olga Charvátová,Czechia,2040,1984,11,1962-01-01T00:00:00.000000,22.015058179329227,61,1298.959250427851,1292.411883627658
1984-01-07,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,15,Maria Maricich,USA,2137,1984,11,1961-01-01T00:00:00.000000,23.014373716632445,4,1302.8560786747921,1295.1042194095685
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,1,Hanni Wenzel,Liechtenstein,2130,1984,14,1956-01-01T00:00:00.000000,28.032854209445585,201,1312.0360049240312,1319.626768347911
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,2,Irene Epple,Germany,2083,1984,14,1957-01-01T00:00:00.000000,27.030800821355236,159,1321.2890302158764,1327.5472366627
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,3,Maria Walliser,Switzerland,1853,1984,14,1963-01-01T00:00:00.000000,21.032169746748803,48,1332.0957987566223,1336.985015626781
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,4,Michela Figini,Switzerland,1852,1984,14,1966-01-01T00:00:00.000000,18.031485284052017,15,1304.0515512817933,1308.5002917601992
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,5,Lea Solkner,Austria,2129,1984,14,1958-01-01T00:00:00.000000,26.031485284052017,81,1307.5006482768197,1310.7556247503585
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,6,Gerry Sorensen,Canada,2131,1984,14,1958-01-01T00:00:00.000000,26.031485284052017,27,1305.430119296039,1307.6236012392321
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,7,Ariane Ehrat,Switzerland,2039,1984,14,1961-01-01T00:00:00.000000,23.030800821355236,13,1302.670481207794,1303.8189844994838
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,8,Holly Beth Flanders,USA,2041,1984,14,1957-01-01T00:00:00.000000,27.030800821355236,33,1300.878174947758,1300.9585162963313
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,9,Elisabeth Kirchler,Austria,1891,1984,14,1963-01-01T00:00:00.000000,21.032169746748803,37,1294.6804525357795,1293.798152124764
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,10,Olga Charvátová,Czechia,2040,1984,14,1962-01-01T00:00:00.000000,22.031485284052017,64,1292.5171005094232,1290.5754837827687
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,11,Elisabeth Chaud,France,2046,1984,14,1960-01-01T00:00:00.000000,24.032854209445585,29,1294.9073161022973,1291.7973608281857
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,12,Laurie Graham,Canada,1930,1984,14,1960-01-01T00:00:00.000000,24.032854209445585,28,1299.1938652965644,1294.8701196076815
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,13,Debbie Armstrong,USA,1976,1984,14,1963-01-01T00:00:00.000000,21.032169746748803,12,1298.571346544905,1293.1514044646742
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,14,Brigitte Ortli,Switzerland,1863,1984,14,1962-01-01T00:00:00.000000,22.031485284052017,15,1298.1899367450324,1291.6680212023648
1984-01-13,Bad Gastein,Austria,L,Downhill,World Cup,0,N/A,15,Sigrid Wolf,Austria,1826,1984,14,1964-01-01T00:00:00.000000,20.032854209445585,7,1299.514218006897,1291.8494634541967
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,1,Maria Walliser,Switzerland,1853,1984,18,1963-01-01T00:00:00.000000,21.05407255304586,50,1336.3028213795124,1343.2188954692822
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,2,Holly Beth Flanders,USA,2041,1984,18,1957-01-01T00:00:00.000000,27.052703627652292,34,1300.9408363172317,1307.5900043741026
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,3,Olga Charvátová,Czechia,2040,1984,18,1962-01-01T00:00:00.000000,22.053388090349074,68,1290.749320420059,1296.5315181099916
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,4,Michela Figini,Switzerland,1852,1984,18,1966-01-01T00:00:00.000000,18.053388090349074,17,1308.3435025838087,1312.0375553052054
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,4,Karen Stemmle,Canada,2047,1984,18,1964-01-01T00:00:00.000000,20.05475701574264,3,1296.7252139229101,1300.6976108451856
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,6,Christin Cooper,USA,2125,1984,18,1959-01-01T00:00:00.000000,25.05407255304586,80,1299.665476240063,1301.9007583786206
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,7,Patricia Kastle,Switzerland,2097,1984,18,1963-01-01T00:00:00.000000,21.05407255304586,2,1300.0,1301.1161556014838
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,8,Francoise Bozon,France,2139,1984,18,1963-01-01T00:00:00.000000,21.05407255304586,7,1298.605481393962,1298.6439393135167
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,9,Regine Moesenlechner,Germany,1767,1984,18,1961-01-01T00:00:00.000000,23.052703627652292,42,1291.366249310683,1290.4670084385157
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,10,Elisabeth Chaud,France,2046,1984,18,1960-01-01T00:00:00.000000,24.05475701574264,30,1291.948659757241,1289.9243611767445
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,11,Marina Kiehl,Germany,1926,1984,18,1965-01-01T00:00:00.000000,19.052703627652292,11,1301.032927314779,1297.679888815418
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,12,Veronika Wallinger-Stallmaier,Austria,1607,1984,18,1966-01-01T00:00:00.000000,18.053388090349074,4,1287.0628669844682,1282.9333012122372
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,13,Huberta Wolf,Austria,2140,1984,18,1963-01-01T00:00:00.000000,21.05407255304586,2,1298.5819191263504,1293.0653860477455
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,14,Jana Gantnerova-Soltysova,Slovakia,2095,1984,18,1959-01-01T00:00:00.000000,25.05407255304586,46,1306.6088945109664,1299.2333802842952
1984-01-21,Verbier,Switzerland,L,Downhill,World Cup,0,N/A,14,Michaela Gerg-Leitner,Germany,1525,1984,18,1965-01-01T00:00:00.000000,19.052703627652292,23,1295.3427504499896,1288.23715633968
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,1,Michela Figini,Switzerland,1852,1984,22,1966-01-01T00:00:00.000000,18.072553045859,19,1311.843049546484,1319.3858927967938
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,2,Elisabeth Kirchler,Austria,1891,1984,22,1963-01-01T00:00:00.000000,21.073237508555785,40,1294.0109087196422,1300.8697208299
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,3,Sylvia Eder,Austria,1592,1984,22,1965-01-01T00:00:00.000000,19.071868583162217,23,1291.8202638768544,1297.6204068012069
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,4,Maria Walliser,Switzerland,1853,1984,22,1963-01-01T00:00:00.000000,21.073237508555785,51,1342.520554000337,1345.9994700902873
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,5,Gerry Sorensen,Canada,2131,1984,22,1958-01-01T00:00:00.000000,26.072553045859,28,1307.3620708900528,1310.56776072846
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,6,Cindy Oak,USA,2120,1984,22,1961-01-01T00:00:00.000000,23.071868583162217,8,1299.5384170162743,1301.8204035033177
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,7,Jana Gantnerova-Soltysova,Slovakia,2095,1984,22,1959-01-01T00:00:00.000000,25.073237508555785,47,1299.2457675129037,1299.868097481329
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,7,Marie-Cecile Gros-Gaudenier,France,2084,1984,22,1960-01-01T00:00:00.000000,24.073921971252567,20,1301.983176501335,1302.539932064564
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,9,Laurie Graham,Canada,1930,1984,22,1960-01-01T00:00:00.000000,24.073921971252567,29,1295.0461019771878,1293.5467937017993
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,9,Maria Maricich,USA,2137,1984,22,1961-01-01T00:00:00.000000,23.071868583162217,5,1295.3377270179403,1293.8314354135869
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,11,Olga Charvátová,Czechia,2040,1984,22,1962-01-01T00:00:00.000000,22.072553045859,71,1296.5875626875259,1293.3846731124415
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,12,Holly Beth Flanders,USA,2041,1984,22,1957-01-01T00:00:00.000000,27.071868583162217,35,1307.4673632296133,1302.8927535787088
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,13,Karen Stemmle,Canada,2047,1984,22,1964-01-01T00:00:00.000000,20.073921971252567,4,1300.6863386787618,1295.1630492757145
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,14,Elisabeth Chaud,France,2046,1984,22,1960-01-01T00:00:00.000000,24.073921971252567,31,1290.087165809764,1283.706561743455
1984-01-28,Megeve,France,L,Downhill,World Cup,0,N/A,15,Liisa Savijarvi,Canada,2007,1984,22,1963-01-01T00:00:00.000000,21.073237508555785,2,1297.1366035379724,1289.4761198810843
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,1,Michela Figini,Switzerland,1852,1984,26,1966-01-01T00:00:00.000000,18.12457221081451,23,1318.5473947772198,1333.8342849301655
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,2,Maria Walliser,Switzerland,1853,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,53,1344.0098550141877,1356.9750432154929
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,3,Olga Charvátová,Czechia,2040,1984,26,1962-01-01T00:00:00.000000,22.12457221081451,74,1293.6708058457748,1307.9267895107912
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,4,Ariane Ehrat,Switzerland,2039,1984,26,1961-01-01T00:00:00.000000,23.123887748117728,14,1303.5284569886906,1316.2010256256358
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,5,Jana Gantnerova-Soltysova,Slovakia,2095,1984,26,1959-01-01T00:00:00.000000,25.125256673511295,49,1299.8738026609583,1311.610384006064
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,6,Marina Kiehl,Germany,1926,1984,26,1965-01-01T00:00:00.000000,19.123887748117728,14,1297.816107999099,1307.9846191445167
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,6,Gerry Sorensen,Canada,2131,1984,26,1958-01-01T00:00:00.000000,26.12457221081451,29,1310.1106733745255,1319.6901425949793
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,8,Lea Solkner,Austria,2129,1984,26,1958-01-01T00:00:00.000000,26.12457221081451,84,1309.9373954838686,1317.8584960532112
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,9,Elisabeth Kirchler,Austria,1891,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,43,1300.8321027949146,1308.0783197404014
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,10,Veronika Wallinger-Stallmaier,Austria,1607,1984,26,1966-01-01T00:00:00.000000,18.12457221081451,5,1283.9353272325623,1290.879410696678
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,11,Laurie Graham,Canada,1930,1984,26,1960-01-01T00:00:00.000000,24.125941136208077,31,1293.825914233294,1299.185579951231
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,12,Brigitte Ortli,Switzerland,1863,1984,26,1962-01-01T00:00:00.000000,22.12457221081451,22,1292.301872704089,1296.6234160402073
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,13,Sylvia Eder,Austria,1592,1984,26,1965-01-01T00:00:00.000000,19.123887748117728,26,1297.723331345642,1300.6740655295878
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,14,Heidi Wiesler,Germany,2011,1984,26,1960-01-01T00:00:00.000000,24.125941136208077,31,1293.0524993514746,1295.1158736762382
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,15,Caroline Attia,France,2096,1984,26,1960-01-01T00:00:00.000000,24.125941136208077,18,1310.6963656638004,1310.8033440947286
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,16,Holly Beth Flanders,USA,2041,1984,26,1957-01-01T00:00:00.000000,27.123887748117728,36,1302.7676333084025,1302.1433251290769
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,17,Regine Moesenlechner,Germany,1767,1984,26,1961-01-01T00:00:00.000000,23.123887748117728,45,1291.026712791123,1289.8537573786625
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,18,Liisa Savijarvi,Canada,2007,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,6,1289.9313092670177,1287.6996820202348
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,19,Maria Maricich,USA,2137,1984,26,1961-01-01T00:00:00.000000,23.123887748117728,6,1294.0982443371447,1290.5559773239515
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,20,Marie Lucie Waldmeier,France,2135,1984,26,1960-01-01T00:00:00.000000,24.125941136208077,26,1298.0443250567628,1293.2019014081193
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,21,Debbie Armstrong,USA,1976,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,16,1293.672408258635,1287.9283151753586
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,22,Karen Stemmle,Canada,2047,1984,26,1964-01-01T00:00:00.000000,20.125941136208077,5,1295.3722619050013,1288.4356343601223
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,23,Irene Epple,Germany,2083,1984,26,1957-01-01T00:00:00.000000,27.123887748117728,164,1325.4515931485853,1315.9643773083421
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,24,Ivana Valesova,Czechia,2082,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,10,1300.0,1290.6194231374727
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,25,Jolanda Kindle,Liechtenstein,1889,1984,26,1965-01-01T00:00:00.000000,19.123887748117728,1,1300.0,1289.5083120263616
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,26,Christine Grant,New Zealand,2152,1984,26,1962-01-01T00:00:00.000000,22.12457221081451,1,1300.0,1288.3972009152506
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,27,Michele Brigitte Dombard,Belgium,2144,1984,26,1956-01-01T00:00:00.000000,28.125941136208077,2,1300.0,1287.2860898041395
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,28,Marilla Guss,Australia,2153,1984,26,1963-01-01T00:00:00.000000,21.125256673511295,1,1300.0,1286.1749786930284
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,29,Kate Rattray,New Zealand,1977,1984,26,1962-01-01T00:00:00.000000,22.12457221081451,2,1300.0,1285.0638675819173
1984-02-16,Sarajevo,Bosnia&Herzegovina,L,Downhill,Olympic Winter Games,0,N/A,30,Teresa Bustamante,Argentina,2143,1984,26,1962-01-01T00:00:00.000000,22.12457221081451,3,1300.0,1283.9527564708062
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,1,Holly Beth Flanders,USA,2041,1984,28,1957-01-01T00:00:00.000000,27.16769336071184,37,1302.0649864219545,1309.8746351201846
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,2,Marie Lucie Waldmeier,France,2135,1984,28,1960-01-01T00:00:00.000000,24.16974674880219,27,1293.450372462442,1300.3550428094022
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,3,Sylvia Eder,Austria,1592,1984,28,1965-01-01T00:00:00.000000,19.16769336071184,27,1300.6494283798677,1306.270735942115
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,4,Gerry Sorensen,Canada,2131,1984,28,1958-01-01T00:00:00.000000,26.168377823408623,30,1318.9704662878157,1323.042390643626
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,5,Brigitte Ortli,Switzerland,1863,1984,28,1962-01-01T00:00:00.000000,22.168377823408623,23,1296.7468304575123,1300.2393093375758
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,6,Christine Zangerl,Austria,1998,1984,28,1966-01-01T00:00:00.000000,18.168377823408623,1,1300.0,1302.3035175223824
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,7,Laurie Graham,Canada,1930,1984,28,1960-01-01T00:00:00.000000,24.16974674880219,32,1299.2153470699986,1300.4265324660576
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,8,Lisa Wilcox,USA,2156,1984,28,1964-01-01T00:00:00.000000,20.16974674880219,1,1300.0,1300.08129530016
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,9,Sigrid Wolf,Austria,1826,1984,28,1964-01-01T00:00:00.000000,20.16974674880219,8,1292.7447517721864,1291.8885192466525
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,10,Regine Moesenlechner,Germany,1767,1984,28,1961-01-01T00:00:00.000000,23.16769336071184,46,1290.2246033685321,1288.3175111394178
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,11,Ariane Ehrat,Switzerland,2039,1984,28,1961-01-01T00:00:00.000000,23.16769336071184,15,1315.6088768263937,1311.9833553258875
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,12,Cindy Oak,USA,2120,1984,28,1961-01-01T00:00:00.000000,23.16769336071184,9,1301.6780075722827,1297.2746964521373
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,13,Maria Walliser,Switzerland,1853,1984,28,1963-01-01T00:00:00.000000,21.169062286105408,54,1354.8926007697855,1347.557830830973
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,13,Karen Stemmle,Canada,2047,1984,28,1964-01-01T00:00:00.000000,20.16974674880219,6,1288.8583128612174,1283.094983571841
1984-03-03,Mt. St.Anne,Canada,L,Downhill,World Cup,0,N/A,15,Diane Haight,Canada,2012,1984,28,1964-01-01T00:00:00.000000,20.16974674880219,11,1296.2093153972426,1288.6035439388181
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,1,Zoe Haas,Switzerland,1770,1985,2,1962-01-01T00:00:00.000000,22.929500342231346,30,1298.1620760571082,1306.0632378566866
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,2,Marina Kiehl,Germany,1926,1985,2,1965-01-01T00:00:00.000000,19.928815879534564,19,1304.0282344267653,1310.6776708539023
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,3,Irene Epple,Germany,2083,1985,2,1957-01-01T00:00:00.000000,27.928815879534564,165,1308.054016492383,1313.4958430100548
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,4,Elisabeth Kirchler,Austria,1891,1985,2,1963-01-01T00:00:00.000000,21.930184804928132,48,1304.0755063077804,1308.5015873186592
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,5,Ariane Ehrat,Switzerland,2039,1985,2,1961-01-01T00:00:00.000000,23.928815879534564,17,1306.2749435550095,1309.5371903526116
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,6,Michaela Gerg-Leitner,Germany,1525,1985,2,1965-01-01T00:00:00.000000,19.928815879534564,28,1294.414073514253,1296.849489263393
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,7,Veronika Vitzthum,Austria,2045,1985,2,1963-01-01T00:00:00.000000,21.930184804928132,10,1301.1715436540017,1302.3339043150079
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,8,Maria Walliser,Switzerland,1853,1985,2,1963-01-01T00:00:00.000000,21.930184804928132,58,1324.9031006715093,1324.3861240081703
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,9,Diane Haight,Canada,2012,1985,2,1964-01-01T00:00:00.000000,20.930869267624914,12,1294.0323793656878,1292.5880499418927
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,9,Sylvia Eder,Austria,1592,1985,2,1965-01-01T00:00:00.000000,19.928815879534564,30,1303.2835973744463,1301.6175508471053
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,11,Michela Figini,Switzerland,1852,1985,2,1966-01-01T00:00:00.000000,18.929500342231346,26,1317.0693716123299,1313.4063587674164
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,12,Katharina Gutensohn,Germany,1417,1985,2,1966-01-01T00:00:00.000000,18.929500342231346,7,1300.003327717559,1295.638135504557
1984-12-06,Puy St.Vincent,France,L,Downhill,World Cup,0,N/A,13,Regine Moesenlechner,Germany,1767,1985,2,1961-01-01T00:00:00.000000,23.928815879534564,47,1293.8826016429794,1288.5529712019586
