Nation,Season,Race,Place,Date,City,Country,Event,HillSize,TeamSize,RaceType,Sex,Total_Elo,Total_Normal_Elo,Total_Large_Elo,Total_Flying_Elo,Total_Pelo,Total_Normal_Pelo,Total_Large_Pelo,Total_Flying_Pelo,Avg_Elo,Avg_Normal_Elo,Avg_Large_Elo,Avg_Flying_Elo,Avg_Pelo,Avg_Normal_Pelo,Avg_Large_Pelo,Avg_Flying_Pelo,TeamMembers,MemberIDs,AvgAge,MaxAge,MinAge,AvgExp,MaxExp,MinExp
Austria,2018,1,2,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5898.716342601585,5800.073604381831,5813.044929668053,5485.973975497129,5885.976573158005,5724.499706194812,5799.105652891536,5543.091330872843,1474.6790856503962,1450.0184010954576,1453.2612324170132,1371.4934938742822,1471.4941432895012,1431.124926548703,1449.776413222884,1385.7728327182108,"Daniel Huber,Clemens Aigner,Stefan Kraft,Michael Hayböck","1831,1827,432,66",25.223134839151268,26.707734428473646,24.517453798767967,87.5,178,6
Germany,2018,1,4,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,6133.237136806074,6018.203417747609,6141.21348481784,5349.691454860473,6132.212048112207,5781.031659111148,6141.114039487857,5376.1075939534985,1533.3092842015185,1504.5508544369022,1535.30337120446,1337.4228637151182,1533.0530120280519,1445.257914777787,1535.2785098719642,1344.0268984883746,"Richard Freitag,Markus Eisenbichler,Andreas Wellinger,Stephan Leyhe","74,275,553,1169",25.24709103353867,26.628336755646817,22.2258726899384,126.0,204,81
Japan,2018,1,5,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5414.800713066991,5222.8654140566,5372.191049737943,5392.917673695216,5406.955285913886,5306.69736268236,5363.780290517934,5447.7174963928865,1353.7001782667478,1305.71635351415,1343.0477624344858,1348.229418423804,1351.7388214784714,1326.67434067059,1340.9450726294835,1361.9293740982216,"Noriaki Kasai,Daiki Ito,Ryoyu Kobayashi,Junshiro Kobayashi","30,15,1637,266",31.20260095824778,45.451060917180016,21.026694045174537,235.25,555,31
Slovenia,2018,1,6,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5452.965827139065,5329.746491272278,5374.052287158898,5387.458661392714,5450.0043840529215,5390.499243133211,5370.268679888506,5427.190961338238,1363.2414567847663,1332.4366228180695,1343.5130717897246,1346.8646653481785,1362.5010960132304,1347.6248107833028,1342.5671699721265,1356.7977403345594,"Peter Prevc,Tilen Bartol,Anze Semenic,Timi Zajc","18,1840,790,2106",21.90280629705681,25.16084873374401,17.56331279945243,67.75,231,1
Switzerland,2018,1,7,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5094.563185639157,5180.161088956252,5064.209353637085,5233.958044338055,5090.725506894334,5204.341807201071,5060.190478241269,5246.602000097462,1273.6407964097893,1295.040272239063,1266.0523384092712,1308.4895110845137,1272.6813767235835,1301.0854518002677,1265.0476195603173,1311.6505000243656,"Killian Peier,Gregor Deschwanden,Simon Ammann,Andreas Schuler","882,273,4,1633",26.913757700205338,36.39972621492129,21.88637919233402,144.25,401,6
Russia,2018,1,8,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5181.545133452541,5142.122762684832,5203.044981389147,5071.740835632383,5183.84948817444,5210.93318394333,5206.417650393247,5049.814671767885,1295.3862833631354,1285.530690671208,1300.7612453472868,1267.9352089080958,1295.96237204361,1302.7332959858325,1301.6044125983117,1262.4536679419712,"Alexey Romashov,Evgeniy Klimov,Mikhail Nazarov,Denis Kornilov","558,1620,1632,29",25.92813141683778,31.255304585900067,23.096509240246405,91.5,266,4
Italy,2018,1,9,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,4995.006461074947,4878.029931863497,4998.489552153246,5012.820290374101,4998.859274033637,4931.45751388009,5003.110544976552,4986.439936610457,1248.7516152687367,1219.5074829658743,1249.6223880383116,1253.2050725935253,1249.7148185084093,1232.8643784700225,1250.777636244138,1246.6099841526143,"Zeno di Lenardo,Sebastian Colloredo,Davide Bresadola,Alex Insam","927,37,118,915",25.344969199178642,30.193018480492814,19.915126625598905,69.75,190,1
Czechia,2018,1,10,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5230.590809792086,5360.689902095342,5176.427940725922,5135.715088124732,5243.16113373108,5369.558702688945,5189.283048543351,5119.846379294282,1307.6477024480214,1340.1724755238356,1294.1069851814805,1283.928772031183,1310.79028343277,1342.3896756722363,1297.3207621358376,1279.9615948235705,"Tomas Vancura,Lukas Hlava,Jakub Janda,Roman Koudelka","1911,41,23,24",30.57494866529774,39.56194387405886,21.18822724161533,219.75,392,26
Finland,2018,1,11,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,5061.865139034594,5118.786131710972,5049.8601267036365,5210.129151008506,5076.22010950193,5136.845529764441,5065.305664801694,5213.771069021595,1265.4662847586485,1279.696532927743,1262.4650316759091,1302.5322877521264,1269.0550273754825,1284.2113824411103,1266.3264162004234,1303.4427672553988,"Janne Ahonen,Ville Larinto,Andreas Alamommo,Antti Aalto","58,13,1832,924",27.41615331964408,40.52292950034223,18.90485968514716,142.25,436,1
Kazakhstan,2018,1,12,2017-11-18,Wisla,Poland,World Cup,134,4,Team Large,M,4951.430335156702,4951.465572651381,4970.829676943018,5059.21854030859,4968.669760986244,4997.3497292283355,4989.833499503063,5108.951462233081,1237.8575837891756,1237.8663931628453,1242.7074192357545,1264.8046350771474,1242.167440246561,1249.3374323070839,1247.4583748757657,1277.2378655582702,"Sergey Tkachenko,Alexey Korolev,Marat Zhaparov,Sabirzhan Muminov","1865,152,1554,916",26.583846680355922,33.880903490759756,18.4476386036961,14.5,30,3
Norway,2018,3,1,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,6141.1046173105615,5758.095142944765,6013.716187915503,5594.106985662411,6126.128022977043,5677.397593890524,5996.384303081242,5663.655277249896,1535.2761543276404,1439.5237857361913,1503.4290469788757,1398.5267464156027,1531.5320057442607,1419.349398472631,1499.0960757703106,1415.913819312474,"Robert Johansson,Johann Forfang,Daniel-Andrè Tande,Anders Fannemel","1413,902,897,134",25.111567419575632,27.67693360711841,22.39561943874059,94.75,158,52
Germany,2018,3,2,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,6024.3638197956325,5834.829346173862,6003.077415865944,5374.557707873053,6011.948205854479,5646.394445993697,5990.337255126552,5422.095323427567,1506.0909549489081,1458.7073365434655,1500.769353966486,1343.6394269682633,1502.9870514636198,1411.5986114984244,1497.584313781638,1355.5238308568917,"Markus Eisenbichler,Richard Freitag,Andreas Wellinger,Pius Paschke","275,74,553,1556",25.673511293634498,27.51813826146475,22.245037645448324,110.75,206,14
Japan,2018,3,3,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5367.598640365373,5208.818025814886,5340.121562256043,5308.0791612250705,5349.5321610740375,5354.6363715443385,5321.11374929674,5347.907481722127,1341.8996600913433,1302.2045064537215,1335.0303905640108,1327.0197903062676,1337.3830402685094,1338.6590928860846,1330.278437324185,1336.9768704305318,"Junshiro Kobayashi,Noriaki Kasai,Taku Takeuchi,Ryoyu Kobayashi","266,30,33,1637",30.87337440109514,45.47022587268994,21.045859000684462,222.5,557,33
Austria,2018,3,4,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,6137.102105737568,5857.471284736086,6094.310171170775,5515.440889427527,6135.401349831373,5708.3900723822435,6092.65291305149,5577.758288438017,1534.275526434392,1464.3678211840215,1523.5775427926937,1378.8602223568816,1533.8503374578434,1427.0975180955609,1523.1632282628725,1394.4395721095043,"Stefan Kraft,Daniel Huber,Manuel Fettner,Michael Hayböck","432,1831,17,66",27.149897330595486,32.440793976728266,24.536618754277892,137.75,210,8
Slovenia,2018,3,5,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5571.853782582004,5497.229485760707,5495.265749231079,5381.8994847982985,5566.288324684783,5516.279681360496,5488.739390388056,5413.999393880352,1392.963445645501,1374.3073714401767,1373.8164373077698,1345.4748711995746,1391.5720811711958,1379.069920340124,1372.184847597014,1353.499848470088,"Anze Semenic,Anze Lanisek,Jernej Damjan,Peter Prevc","790,1166,94,18",26.39835728952772,34.496919917864474,21.598904859685145,144.5,253,35
Poland,2018,3,6,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,6250.247322777769,5892.958281694764,6185.9002943863015,5508.572087736284,6260.221004146653,5665.673566440057,6196.100972439121,5563.025985572099,1562.5618306944423,1473.239570423691,1546.4750735965754,1377.143021934071,1565.0552510366633,1416.4183916100142,1549.0252431097801,1390.7564963930247,"Piotr Zyla,Maciej Kot,Dawid Kubacki,Kamil Stoch","98,103,69,40",28.883641341546884,30.858316221765914,26.46406570841889,215.0,307,160
Switzerland,2018,3,7,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5087.163015984588,5180.161088956253,5056.4887686225875,5233.958044338055,5083.198866959889,5204.341807201071,5052.2539662891995,5246.602000097462,1271.790753996147,1295.0402722390631,1264.1221921556469,1308.4895110845137,1270.7997167399722,1301.0854518002677,1263.0634915722999,1311.6505000243656,"Gregor Deschwanden,Andreas Schuler,Simon Ammann,Killian Peier","273,1633,4,882",26.93292265571526,36.41889117043121,21.90554414784394,146.0,403,8
Russia,2018,3,8,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5115.870216104234,5198.4367320582805,5128.8592253962,5053.584001879949,5117.084090068881,5209.157342900813,5130.833870144866,5028.453690882668,1278.9675540260585,1299.6091830145701,1282.21480634905,1263.3960004699873,1279.2710225172202,1302.2893357252033,1282.7084675362164,1257.113422720667,"Roman Trofimov,Evgeniy Klimov,Denis Kornilov,Mikhail Nazarov","44,1620,29,1632",26.553730321697465,31.274469541409992,23.11567419575633,88.0,267,6
Italy,2018,3,9,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,4972.2318911716375,4878.029931863498,4972.481944062612,5012.8202903741,4975.728732769547,4931.457513880089,4976.599089706898,4986.439936610457,1243.0579727929094,1219.5074829658745,1243.120486015653,1253.205072593525,1243.9321831923867,1232.8643784700223,1244.1497724267244,1246.6099841526143,"Alex Insam,Davide Bresadola,Sebastian Colloredo,Zeno di Lenardo","915,118,37,927",25.364134154688568,30.212183436002736,19.93429158110883,71.5,192,2
Finland,2018,3,10,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5011.941924143636,5009.218734499338,5026.529701994368,5172.503914702839,5020.772790940214,5050.416305027556,5036.520831865506,5169.506085132575,1252.985481035909,1252.3046836248345,1256.632425498592,1293.1259786757098,1255.1931977350534,1262.604076256889,1259.1302079663765,1292.3765212831438,"Antti Aalto,Andreas Alamommo,Jarkko Määttä,Janne Ahonen","924,1832,53,58",26.263518138261468,40.54209445585216,18.924024640657084,134.5,438,3
Czechia,2018,3,11,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,5240.910395312109,5279.658949775148,5193.469273777794,5217.091706487968,5258.3241692037445,5304.600919190727,5211.496086014975,5220.107889985845,1310.2275988280273,1319.914737443787,1298.3673184444485,1304.272926621992,1314.5810423009361,1326.1502297976817,1302.8740215037437,1305.0269724964612,"Roman Koudelka,Vojtech Stursa,Viktor Polasek,Tomas Vancura","24,272,1848,1911",23.064339493497606,28.380561259411362,20.355920602327174,81.25,265,14
Kazakhstan,2018,3,12,2017-11-25,Kuusamo,Finland,World Cup,142,4,Team Large,M,4856.0870879515915,4903.058935515538,4865.773243642573,5052.919765002585,4871.847100726063,4991.437758810814,4882.961110917136,5094.889778643912,1214.0217719878979,1225.7647338788845,1216.4433109106433,1263.2299412506463,1217.9617751815158,1247.8594397027034,1220.740277729284,1273.722444660978,"Sergey Tkachenko,Alexey Korolev,Nikolay Karpenko,Marat Zhaparov","1865,152,137,1554",29.77344284736482,36.29295003422313,18.466803559206024,28.0,61,4
Norway,2018,7,1,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,6236.70140425414,5758.095142944765,6132.267507811526,5594.106985662411,6223.568781462027,5677.397593890525,6117.431752539841,5663.655277249895,1559.175351063535,1439.5237857361913,1533.0668769528816,1398.5267464156027,1555.8921953655067,1419.3493984726313,1529.3579381349602,1415.9138193124738,"Johann Forfang,Anders Fannemel,Robert Johansson,Daniel-Andrè Tande","902,134,1413,897",25.14989733059548,27.71526351813826,22.43394934976044,98.5,161,56
Poland,2018,7,2,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,6279.871712787468,5892.958281694764,6222.03905463967,5508.572087736284,6272.036246341789,5665.673566440057,6213.576131180232,5563.025985572099,1569.967928196867,1473.239570423691,1555.5097636599176,1377.143021934071,1568.0090615854472,1416.4183916100142,1553.394032795058,1390.7564963930247,"Maciej Kot,Piotr Zyla,Dawid Kubacki,Kamil Stoch","103,98,69,40",28.921971252566735,30.89664613278576,26.50239561943874,219.0,311,164
Germany,2018,7,3,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,6302.16154231938,5967.756151031437,6278.715431947394,5413.14276657526,6299.2356563562,5798.451300501913,6275.924224693639,5450.7561959708955,1575.540385579845,1491.9390377578593,1569.6788579868485,1353.285691643815,1574.80891408905,1449.6128251254781,1568.9810561734098,1362.6890489927239,"Richard Freitag,Andreas Wellinger,Karl Geiger,Markus Eisenbichler","74,553,554,275",25.028747433264886,26.68583162217659,22.28336755646817,132.75,210,90
Slovenia,2018,7,4,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,5608.188456705172,5392.906992490572,5550.806697512222,5405.1616975103825,5600.124740989053,5482.597973243872,5542.009551274046,5441.366702953392,1402.047114176293,1348.226748122643,1387.7016743780555,1351.2904243775956,1400.0311852472632,1370.649493310968,1385.5023878185116,1360.341675738348,"Anze Semenic,Peter Prevc,Tilen Bartol,Jernej Damjan","790,18,1840,94",26.188911704312112,34.535249828884325,20.646132785763175,136.0,257,11
Austria,2018,7,5,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,6095.312047712542,5844.608495838337,6063.072168651293,5541.799049222581,6098.57272449167,5759.955976329284,6066.701988662193,5602.116528497154,1523.8280119281355,1461.1521239595843,1515.7680421628233,1385.4497623056452,1524.6431811229174,1439.988994082321,1516.6754971655482,1400.5291321242885,"Gregor Schlierenzauer,Manuel Fettner,Manuel Poppinger,Stefan Kraft","20,17,85,432",28.383299110198493,32.479123887748116,24.57494866529774,173.5,251,72
Japan,2018,7,6,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,5403.263057106796,5208.818025814885,5375.926929727033,5308.0791612250705,5401.666462564038,5354.6363715443385,5374.350601429252,5347.907481722127,1350.815764276699,1302.2045064537213,1343.9817324317582,1327.0197903062676,1350.4166156410095,1338.6590928860846,1343.587650357313,1336.9768704305318,"Ryoyu Kobayashi,Noriaki Kasai,Taku Takeuchi,Junshiro Kobayashi","1637,30,33,266",30.91170431211499,45.50855578370979,21.084188911704313,224.0,558,34
Finland,2018,7,7,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,5068.462206092111,5139.1893836877825,5053.996625706947,5242.916815111502,5066.494776061994,5206.18553108366,5052.188766080339,5252.344791495709,1267.1155515230278,1284.7973459219456,1263.4991564267368,1310.7292037778755,1266.6236940154986,1301.546382770915,1263.0471915200847,1313.0861978739272,"Janne Ahonen,Eetu Nousiainen,Antti Aalto,Andreas Alamommo","58,1869,924,1832",25.711156741957563,40.580424366872,18.962354551676935,118.25,440,5
Switzerland,2018,7,8,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,3,Team Large,M,3716.981815409802,3780.797232205212,3698.8026136997883,3822.419057655431,3717.403591702442,3810.8126377376957,3699.3455602756367,3815.3796628237874,1238.993938469934,1260.265744068404,1232.934204566596,1274.1396858851438,1239.1345305674806,1270.2708792458986,1233.1151867585456,1271.7932209412625,"Killian Peier,Gregor Deschwanden,Andreas Schuler","882,273,1633",23.809263061829796,26.781656399726213,21.94387405886379,63.666666666666664,134,10
Czechia,2018,7,9,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,5122.1989023186425,5197.633651352075,5080.5798248338,5185.375458840586,5129.34767229861,5193.135874107825,5087.978339389234,5182.7946574595135,1280.5497255796606,1299.4084128380186,1270.14495620845,1296.3438647101466,1282.3369180746524,1298.2839685269562,1271.9945848473085,1295.6986643648784,"Lukas Hlava,Vojtech Stursa,Tomas Vancura,Roman Koudelka","41,272,1911,24",26.315537303216974,33.2457221081451,21.245722108145106,129.75,266,23
Italy,2018,7,10,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,4843.837669835678,4878.029931863498,4835.945467787592,5029.977671204363,4851.6770111292335,4931.45751388009,4844.527497060263,4999.973730828662,1210.9594174589195,1219.5074829658745,1208.986366946898,1257.4944178010908,1212.9192527823084,1232.8643784700225,1211.1318742650658,1249.9934327071655,"Roberto Dellasega,Alex Insam,Sebastian Colloredo,Davide Bresadola","791,915,37,118",26.73853524982888,30.250513347022586,19.972621492128678,81.0,194,17
Russia,2018,7,11,2017-12-09,Titisee-Neustadt,Germany,World Cup,142,4,Team Large,M,5149.59909477675,5152.177937098555,5139.777152215859,5142.5800667574695,5166.450245921424,5130.4807803957965,5157.895061948449,5120.590557747504,1287.3997736941874,1288.0444842746388,1284.9442880539648,1285.6450166893674,1291.612561480356,1282.6201950989491,1289.4737654871124,1280.147639436876,"Mikhail Nazarov,Denis Kornilov,Dimitry Vassiliev,Evgeniy Klimov","1632,29,99,1620",29.067077344284737,37.95482546201232,23.15400410677618,146.75,271,8
Norway,2018,17,1,2018-01-21,Oberstdorf,Germany,Ski Flying World Championship,225,4,Team Flying,M,6436.731982417623,5802.941705215066,6321.465530107831,5683.56316581918,6427.654620226764,5667.195326499704,6291.758233519014,5669.7414574937075,1609.1829956044057,1450.7354263037664,1580.3663825269578,1420.890791454795,1606.913655056691,1416.798831624926,1572.9395583797534,1417.4353643734269,"Robert Johansson,Andreas Stjernen,Johann Forfang,Daniel-Andrè Tande","1413,51,902,897",25.9637234770705,29.478439425051334,22.55167693360712,104.5,155,66
